total_revenue,operating_income,interest_expense_non_operating,pretax_income,income_taxes,net_income,diluted_shares_outstanding,date,symbol,ebit,ebitda,gross_income,total_assets,cash_only,total_liabilities,total_debt,total_equity,stockholders_equity,total_current_liabilities,cash_and_short_term_investments,total_cash_and_due_from_banks,total_non_current_assets,net_operating_cash_flow,free_cash_flow
168550000000.0,6660000000.0,-723600000.0,5960000000.0,557690000.0,6510000000.0,96000000.0,2021-12-31,LMSH.JK,6660000000,9720000000,16390000000,145460000000.0,18610000000.0,29890000000.0,5000000000.0,115570000000.0,115570000000.0,19020000000,25900000000,,59770000000,-1470000000.0,-1830000000.0
172870000000.0,-5350000000.0,-325880000.0,-4490000000.0,-250290000.0,-4740000000.0,96000000.0,2022-12-31,LMSH.JK,-5350000000,-2460000000,2630000000,132400000000.0,19420000000.0,20830000000.0,0.0,111570000000.0,111570000000.0,12170000000,33740000000,,55900000000,11770000000.0,11770000000.0
112980000000.0,-6180000000.0,-75000000.0,-6120000000.0,333700000.0,-5780000000.0,96000000.0,2023-12-31,LMSH.JK,-6180000000,-3410000000,3750000000,125150000000.0,19760000000.0,20420000000.0,0.0,104740000000.0,104740000000.0,13730000000,34290000000,,53410000000,900490000.0,775450000.0
100090000000.0,18480000000.0,-774940000.0,17870000000.0,-4790000000.0,13090000000.0,209010000.0,2019-12-31,BLUE.JK,18480000000,20180000000,46370000000,81990000000.0,9070000000.0,7110000000.0,899400000.0,74880000000.0,74880000000.0,6060000000,9070000000,,33240000000,-9090000000.0,-9300000000.0
74180000000.0,13200000000.0,-86600000.0,13160000000.0,-2660000000.0,10500000000.0,209010000.0,2020-12-31,BLUE.JK,13200000000,15060000000,34020000000,92310000000.0,14410000000.0,7970000000.0,367680000.0,84330000000.0,84330000000.0,6930000000,14410000000,,33630000000,7970000000.0,5720000000.0
109020000000.0,14110000000.0,-81500000.0,14630000000.0,-2610000000.0,12030000000.0,418000000.0,2021-12-31,BLUE.JK,14110000000,16070000000,36390000000,89330000000.0,6130000000.0,8750000000.0,0.0,80580000000.0,80580000000.0,7510000000,6130000000,,35230000000,11160000000.0,7470000000.0
131320000000.0,18460000000.0,-13700000.0,18700000000.0,-4320000000.0,14380000000.0,418000000.0,2022-12-31,BLUE.JK,18460000000,20400000000,42530000000,95880000000.0,7350000000.0,8020000000.0,0.0,87860000000.0,87860000000.0,6660000000,12360000000,,38490000000,18540000000.0,13330000000.0
143080000000.0,21660000000.0,-21600000.0,21540000000.0,-4810000000.0,16730000000.0,418000000.0,2023-12-31,BLUE.JK,21660000000,23730000000,46930000000,103990000000.0,10670000000.0,13290000000.0,5210000000.0,90700000000.0,90700000000.0,8140000000,10670000000,,45470000000,15730000000.0,15090000000.0
2969999999.0,-16399999999.0,,-16989999999.0,-622750000.0,-17610000000.0,2100000000.0,2019-12-31,CPRI.JK,-16399999999.0,-16070000000.0,,237790000000.0,24140000000.0,46450000000.0,18610000000.0,191340000000.0,190870000000.0,,24140000000.0,,,-34790000000.0,-55000000000.0
3730000000.0,-2910000000.0,,-3120000000.0,-346640000.0,-3469999999.0,2430000000.0,2020-12-31,CPRI.JK,-2910000000.0,-1020000000.0,,220320000000.0,9360000000.0,32130000000.0,8660000000.0,188200000000.0,187730000000.0,,9360000000.0,,,-507770000.0,-507770000.0
3550000000.0,-3310000000.0,,-3610000000.0,-254010000.0,-3860000000.0,2430000000.0,2021-12-31,CPRI.JK,-3310000000.0,-579210000.0,,211960000000.0,1359999999.0,27550000000.0,0.0,184420000000.0,183960000000.0,,1359999999.0,,,-710230000.0,-710230000.0
,,,,,,,2022-12-31,CPRI.JK,,,,,,,,,,,,,,,
,,,,,,,2023-12-31,CPRI.JK,,,,,,,,,,,,,,,
1940000000000.0,120320000000.0,-83580000000.0,52710000000.0,-38710000000.0,14000000000.0,2360000000.0,2019-12-31,SMKL.JK,120320000000,166700000000,351540000000,1730000000000.0,20800000000.0,1020000000000.0,747980000000.0,713550000000.0,713550000000.0,830510000000,20800000000,,879130000000,57490000000.0,19810000000.0
1700000000000.0,121590000000.0,-66180000000.0,62720000000.0,-22270000000.0,40450000000.0,3400000000.0,2020-12-31,SMKL.JK,121590000000,176490000000,300370000000,1670000000000.0,12160000000.0,939140000000.0,681850000000.0,733380000000.0,733380000000.0,759640000000,12160000000,,899380000000,138060000000.0,77320000000.0
2120000000000.0,180910000000.0,-58590000000.0,139840000000.0,-33299999999.0,106530000000.0,3400000000.0,2021-12-31,SMKL.JK,180910000000,239080000000,351050000000,1910000000000.0,18700000000.0,1080000000000.0,702770000000.0,826700000000.0,826700000000.0,951110000000,18700000000,,875000000000,93090000000.0,17890000000.0
2220000000000.0,130270000000.0,-59140000000.0,102140000000.0,-25050000000.0,77090000000.0,3410000000.0,2022-12-31,SMKL.JK,130270000000,191640000000,346180000000,2020000000000.0,2730000000.0,1070000000000.0,808570000000.0,958400000000.0,958400000000.0,895660000000,2730000000,,1080000000000,66330000000.0,-87270000000.0
1740000000000.0,60510000000.0,-52500000000.0,20370000000.0,-8520000000.0,11850000000.0,3420000000.0,2023-12-31,SMKL.JK,60510000000,127150000000,269399999999,1890000000000.0,6720000000.0,963900000000.0,671200000000.0,927050000000.0,927050000000.0,823560000000,6720000000,,1140000000000,249210000000.0,157890000000.0
4540000000.0,283860000.0,0.0,283860000.0,-22710000.0,261149999.0,2000000000.0,2019-12-31,DEWI.JK,283860000,283860000,941770000,1720000000.0,342030000.0,463490000.0,0.0,1260000000.0,1260000000.0,345900000,342030000,,0,-673070000.0,-673070000.0
22900000000.0,4939999999.0,0.0,4900000000.0,-114480000.0,4790000000.0,2000000000.0,2020-12-31,DEWI.JK,4939999999,4939999999,6370000000,11480000000.0,1210000000.0,5360000000.0,0.0,6120000000.0,6120000000.0,5140000000,1210000000,,3850000000,467410000.0,467410000.0
82130000000.0,8690000000.0,-1370000000.0,7890000000.0,-1470000000.0,6410000000.0,2000000000.0,2021-12-31,DEWI.JK,8690000000,9210000000,12610000000,85110000000.0,1410000000.0,12780000000.0,10240000000.0,72330000000.0,72330000000.0,9080000000,1410000000,,57740000000,-636320000.0,-2770000000.0
137340000000.0,10540000000.0,-850660000.0,9590000000.0,-1970000000.0,7630000000.0,2000000000.0,2022-12-31,DEWI.JK,10540000000,11330000000,16800000000,160200000000.0,10770000000.0,15650000000.0,13180000000.0,144560000000.0,144560000000.0,13340000000,10770000000,,78800000000,-36170000000.0,-55470000000.0
105020000000.0,8369999999.0,-1470000000.0,7330000000.0,-1180000000.0,6150000000.0,2000000000.0,2023-12-31,DEWI.JK,8369999999,9190000000,14390000000,177210000000.0,15550000000.0,26370000000.0,22070000000.0,150840000000.0,150840000000.0,14810000000,15550000000,,82290000000,685880000.0,-4099999999.0
229020000000.0,-3980000000.0,-525770000.0,-2860000000.0,-146210000.0,-3010000000.0,1240000000.0,2019-12-31,WAPO.JK,-3980000000,-1060000000,2230000000,107760000000.0,5120000000.0,29510000000.0,0.0,78250000000.0,78250000000.0,29210000000,5120000000,,50490000000,1190000000.0,1190000000.0
227390000000.0,-2950000000.0,0.0,-1470000000.0,2480000.0,-1470000000.0,1240000000.0,2020-12-31,WAPO.JK,-2950000000,-103030000,-1130000000,92630000000.0,5800000000.0,16000000000.0,0.0,76630000000.0,76630000000.0,15410000000,5800000000,,47710000000,672480000.0,672480000.0
317190000000.0,-3610000000.0,,-1460000000.0,-137990000.0,-1600000000.0,1240000000.0,2021-12-31,WAPO.JK,-3610000000,-654310000,1330000000,100510000000.0,4720000000.0,25440000000.0,245650000.0,75060000000.0,75060000000.0,24610000000,4720000000,,45550000000,-1110000000.0,-1110000000.0
330020000000.0,-4850000000.0,,-4330000000.0,261339999.0,-4070000000.0,1240000000.0,2022-12-31,WAPO.JK,-4850000000,-3770000000,1670000000,97500000000.0,2990000000.0,26490000000.0,53550000.0,71020000000.0,71020000000.0,25770000000,2990000000,,43880000000,-1730000000.0,-1730000000.0
420950000000.0,-315130000.0,0.0,656690000.0,-438120000.0,218570000.0,1240000000.0,2023-12-31,WAPO.JK,-315130000,146710000,11440000000,131940000000.0,9680000000.0,60680000000.0,21030000.0,71250000000.0,71250000000.0,59920000000,9680000000,,46150000000,9630000000.0,6689999999.0
180290000000.0,-202720000000.0,,-147410000000.0,29480000000.0,-117930000000.0,1520000000.0,2019-12-31,IBFN.JK,-167730000000,-166820000000,,1500000000000.0,23990000000.0,1220000000000.0,1050000000000.0,275360000000.0,275360000000.0,,23990000000,,,58950000000.0,55390000000.0
-33009999999.0,-561050000000.0,,-584540000000.0,-13560000000.0,-598100000000.0,1520000000.0,2020-12-31,IBFN.JK,-561050000000,-559610000000,,876410000000.0,8230000000.0,1200000000000.0,1020000000000.0,-322310000000.0,-322310000000.0,,8230000000,,,11820000000.0,11710000000.0
22360000000.0,-139750000000.0,,-151770000000.0,-49020000000.0,-200790000000.0,1520000000.0,2021-12-31,IBFN.JK,-139750000000,-138450000000,,592210000000.0,11770000000.0,1110000000000.0,986840000000.0,-521840000000.0,-521840000000.0,,11770000000,,,34410000000.0,34360000000.0
32420000000.0,4250000000.0,,-6010000000.0,-35490000000.0,-41510000000.0,1520000000.0,2022-12-31,IBFN.JK,4250000000,4290000000,,521809999999.0,33659999999.0,1090000000000.0,964630000000.0,-563340000000.0,-563340000000.0,,33659999999,,,45370000000.0,45370000000.0
23100000000.0,16050000000.0,,-27640000000.0,-40160000000.0,-67790000000.0,1520000000.0,2023-12-31,IBFN.JK,16050000000,16090000000,,472510000000.0,88740000000.0,1100000000000.0,942360000000.0,-631130000000.0,-631130000000.0,,88740000000,,,85330000000.0,73120000000.0
376220000000.0,17320000000.0,-11940000000.0,2440000000.0,-1460000000.0,967870000.0,2360000000.0,2019-12-31,ENZO.JK,17320000000,23260000000,48940000000,220870000000.0,2890000000.0,140910000000.0,131979999999.0,79960000000.0,79060000000.0,91940000000,2890000000,,83110000000,-21510000000.0,-64330000000.0
516390000000.0,13780000000.0,-12280000000.0,1960000000.0,-765000000.0,1190000000.0,2160000000.0,2020-12-31,ENZO.JK,13780000000,20780000000,44980000000,271190000000.0,369450000.0,123430000000.0,102520000000.0,147760000000.0,147370000000.0,104670000000,369450000,,117460000000,-35480000000.0,-42250000000.0
1130000000000.0,22130000000.0,-11340000000.0,13090000000.0,-2900000000.0,10160000000.0,2160000000.0,2021-12-31,ENZO.JK,22130000000,29240000000,79930000000,294420000000.0,24660000000.0,136639999999.0,84040000000.0,157770000000.0,157350000000.0,123620000000,24660000000,,110300000000,42840000000.0,38200000000.0
500910000000.0,10350000000.0,-9220000000.0,3790000000.0,-1640000000.0,2140000000.0,2160000000.0,2022-12-31,ENZO.JK,10350000000,17510000000,60190000000,313330000000.0,282720000.0,152820000000.0,106630000000.0,160510000000.0,160070000000.0,134039999999,282720000,,117850000000,-31740000000.0,-44340000000.0
511300000000.0,5800000000.0,-13120000000.0,-3650000000.0,-369010000.0,-3930000000.0,1430000000.0,2023-12-31,ENZO.JK,5800000000,13910000000,40560000000,355680000000.0,20350000000.0,199810000000.0,158410000000.0,155870000000.0,155520000000.0,185900000000,20350000000,,120640000000,-40090000000.0,-48830000000.0
21540000000.0,-18830000000.0,-11890000000.0,-30740000000.0,106440000.0,-30440000000.0,935520000.0,2019-12-31,SOTS.JK,-18830000000,-8439999999,2860000000,432380000000.0,16440000000.0,124000000000.0,92150000000.0,308370000000.0,296050000000.0,36490000000,16440000000,,394160000000,-32100000000.0,-92380000000.0
10100000000.0,-18660000000.0,-11020000000.0,-28070000000.0,429630000.0,-27440000000.0,935520000.0,2020-12-31,SOTS.JK,-18660000000,-9000000000,-4640000000,417900000000.0,12930000000.0,137150000000.0,89060000000.0,280750000000.0,268630000000.0,54280000000,12930000000,,391070000000,-19030000000.0,-24970000000.0
12380000000.0,-15930000000.0,-9710000000.0,-23890000000.0,670350000.0,-23100000000.0,935520000.0,2021-12-31,SOTS.JK,-15930000000,-7000000000,-1540000000,412890000000.0,15450000000.0,154830000000.0,81090000000.0,258060000000.0,246060000000.0,79850000000,15450000000,,383080000000,-14420000000.0,-14870000000.0
19400000000.0,-10800000000.0,-8000000000.0,-16790000000.0,266810000.0,-16440000000.0,935520000.0,2022-12-31,SOTS.JK,-10800000000,-4090000000,6080000000,405020000000.0,11830000000.0,163250000000.0,73380000000.0,241770000000.0,229860000000.0,13700000000,11830000000,,385270000000,-11190000000.0,-11890000000.0
22590000000.0,-6410000000.0,-7670000000.0,-13730000000.0,50410000.0,-13610000000.0,800000000.0,2023-12-31,SOTS.JK,-6410000000,-1010000000,9410000000,397140000000.0,11890000000.0,169110000000.0,66440000000.0,228030000000.0,216180000000.0,13630000000,11890000000,,377440000000,-5780000000.0,-7600000000.0
59990000000.0,9910000000.0,-408530000.0,9690000000.0,-2400000000.0,7290000000.0,27300.0,2020-12-31,OBMD.JK,9910000000,13330000000,53160000000,71080000000.0,9220000000.0,19730000000.0,8980000000.0,51350000000.0,51350000000.0,8810000000,9220000000,,31280000000,-3600000000.0,-3830000000.0
66879999999.0,7430000000.0,-682830000.0,7080000000.0,-2530000000.0,4550000000.0,550000000.0,2021-12-31,OBMD.JK,7430000000,9070000000,59140000000,101170000000.0,28280000000.0,11640000000.0,5050000000.0,89530000000.0,89530000000.0,5530000000,28280000000,,30220000000,-9600000000.0,-9870000000.0
103320000000.0,10940000000.0,-206500000.0,11740000000.0,-3750000000.0,7990000000.0,657630000.0,2022-12-31,OBMD.JK,10940000000,12270000000,90200000000,130539999999.0,44760000000.0,19750000000.0,4630000000.0,110790000000.0,110790000000.0,13540000000,44760000000,,29570000000,3750000000.0,3530000000.0
154490000000.0,35450000000.0,-382530000.0,32189999999.0,-7800000000.0,24390000000.0,805990000.0,2023-12-31,OBMD.JK,35450000000,36810000000,120730000000,176140000000.0,77560000000.0,40850000000.0,7250000000.0,135300000000.0,135300000000.0,32500000000,77560000000,,35520000000,35720000000.0,32500000000.0
74880000000.0,11990000000.0,-8570000000.0,1490000000.0,-930700000.0,570920000.0,834980000.0,2019-12-31,KPAS.JK,11990000000.0,19340000000.0,29910000000.0,255330000000.0,1680000000.0,109250000000.0,68400000000.0,146080000000.0,145850000000.0,45010000000.0,1680000000.0,,187820000000.0,-5300000000.0,-19350000000.0
66099999999.0,3270000000.0,-7810000000.0,-4960000000.0,31460000.0,-4900000000.0,768040000.0,2020-12-31,KPAS.JK,3270000000.0,11970000000.0,20820000000.0,254730000000.0,656050000.0,107880000000.0,59620000000.0,146840000000.0,146630000000.0,50490000000.0,656050000.0,,187360000000.0,7870000000.0,7590000000.0
,,,,,,,2021-12-31,KPAS.JK,,,,,,,,,,,,,,,
,,,,,,,2022-12-31,KPAS.JK,,,,,,,,,,,,,,,
,,,,,,,2023-12-31,KPAS.JK,,,,,,,,,,,,,,,
48340000000.0,22060000000.0,,21800000000.0,-4840000000.0,16950000000.0,800000000.0,2019-12-31,TRUS.JK,23060000000,24980000000,,314240000000.0,30650000000.0,29810000000.0,8640000000.0,284430000000.0,284430000000.0,,30650000000,,,22690000000.0,19840000000.0
49340000000.0,23750000000.0,,23050000000.0,-4910000000.0,18140000000.0,800000000.0,2020-12-31,TRUS.JK,23750000000,25940000000,,325530000000.0,23020000000.0,22710000000.0,8140000000.0,302820000000.0,302820000000.0,,23020000000,,,-5880000000.0,-6650000000.0
47070000000.0,29820000000.0,,29660000000.0,-5750000000.0,23910000000.0,800000000.0,2021-12-31,TRUS.JK,29820000000,31860000000,,350940000000.0,127300000000.0,24090000000.0,8340000000.0,326850000000.0,326850000000.0,,127300000000,,,105310000000.0,103170000000.0
49640000000.0,30370000000.0,,29450000000.0,-5560000000.0,23890000000.0,800000000.0,2022-12-31,TRUS.JK,30370000000,32290000000,,374680000000.0,56460000000.0,23620000000.0,7100000000.0,351060000000.0,351060000000.0,,56460000000,,,-68180000000.0,-69600000000.0
55140000000.0,34580000000.0,,32860000000.0,-6870000000.0,25990000000.0,800000000.0,2023-12-31,TRUS.JK,34580000000,36590000000,,427530000000.0,71690000000.0,50280000000.0,32580000000.0,377250000000.0,377250000000.0,,71690000000,,,33110000000.0,-10250000000.0
50060000000.0,5410000000.0,0.0,5420000000.0,-1350000000.0,4070000000.0,1250000000.0,2019-12-31,SMKM.JK,5410000000,5500000000,6460000000,12670000000.0,8029999999.0,2069999999.0,0.0,10590000000.0,10590000000.0,2069999999,8029999999,,331290000,2570000000.0,2340000000.0
60060000000.0,3080000000.0,0.0,3180000000.0,-676990000.0,2500000000.0,1250000000.0,2020-12-31,SMKM.JK,3080000000,4870000000,5350000000,76210000000.0,1110000000.0,3440000000.0,0.0,72770000000.0,72770000000.0,2800000000,1110000000,,7720000000,-57870000000.0,-66910000000.0
126610000000.0,12330000000.0,0.0,12560000000.0,-2700000000.0,9850000000.0,1250000000.0,2021-12-31,SMKM.JK,12330000000,14720000000,17570000000,224050000000.0,90420000000.0,101310000000.0,0.0,122750000000.0,122750000000.0,100720000000,90420000000,,5530000000,49510000000.0,49310000000.0
143050000000.0,8930000000.0,,9410000000.0,-129340000.0,9280000000.0,1210000000.0,2022-12-31,SMKM.JK,8930000000,11450000000,19890000000,204100000000.0,112480000000.0,8590000000.0,291070000.0,195520000000.0,195520000000.0,7560000000,112480000000,,4080000000,-40700000000.0,-41010000000.0
130030000000.0,9260000000.0,,9700000000.0,0.0,9700000000.0,1250000000.0,2023-12-31,SMKM.JK,9260000000,11840000000,20420000000,207690000000.0,66200000000.0,3430000000.0,156730000.0,204260000000.0,204260000000.0,2610000000,66200000000,,1540000000,-44690000000.0,-44740000000.0
8170000000.0,479470000.0,-1790000000.0,1950000000.0,27080000.0,1970000000.0,1900000000.0,2019-12-31,ESTA.JK,479470000,3090000000,3140000000,52240000000.0,1970000000.0,16500000000.0,14350000000.0,35740000000.0,35740000000.0,3920000000,1970000000,,49330000000,1180000000.0,-3090000000.0
8800000000.0,876760000.0,-1900000000.0,1690000000.0,24740000.0,1720000000.0,1780000000.0,2020-12-31,ESTA.JK,876760000,4320000000,4030000000,74190000000.0,25250000000.0,15550000000.0,13450000000.0,58640000000.0,58640000000.0,4460000000,25250000000,,48360000000,4970000000.0,4040000000.0
35560000000.0,258040000.0,-12290000000.0,2820000000.0,-29100000.0,574240000.0,1900000000.0,2021-12-31,ESTA.JK,258040000,13150000000,14000000000,268920000000.0,27650000000.0,125030000000.0,111510000000.0,143890000000.0,143860000000.0,27070000000,27650000000,,239850000000,6280000000.0,4360000000.0
43520000000.0,1380000000.0,-9800000000.0,-341310000.0,-291770000.0,3170000000.0,1440000000.0,2022-12-31,ESTA.JK,1380000000,14080000000,18120000000,245370000000.0,16280000000.0,102110000000.0,89910000000.0,143260000000.0,143230000000.0,16950000000,16280000000,,225680000000,6010000000.0,612850000.0
50500000000.0,6060000000.0,-9480000000.0,27820000000.0,-358870000.0,27450000000.0,1240000000.0,2023-12-31,ESTA.JK,6060000000,19250000000,22720000000,290490000000.0,27570000000.0,100160000000.0,89170000000.0,190330000000.0,190300000000.0,23590000000,27570000000,,261040000000,9800000000.0,-3469999999.0
13250000000.0,-2310000000.0,-136950000.0,-9490000000.0,-32000000000.0,-41490000000.0,539370000.0,2019-12-31,PKPK.JK,-2310000000,-2089999999,4880000000,71660000000.0,1830000000.0,57330000000.0,56020000000.0,14330000000.0,14330000000.0,87480000,1830000000,,58870000000,14370000000.0,14370000000.0
17330000000.0,2200000000.0,-2770000000.0,172170000.0,-146360000.0,25800000.0,600000000.0,2020-12-31,PKPK.JK,2200000000,3100000000,3740000000,68660000000.0,346860000.0,28260000000.0,26820000000.0,40390000000.0,40390000000.0,1750000000,346860000,,61900000000,2440000000.0,2440000000.0
3080000000.0,-5660000000.0,-17660000.0,-1540000000.0,661100000.0,-877780000.0,600000000.0,2021-12-31,PKPK.JK,-5660000000,-3530000000,-1990000000,64599999999.0,4290000000.0,24590000000.0,24120000000.0,40010000000.0,40010000000.0,466100000,4290000000,,57980000000,6670000000.0,6650000000.0
26570000000.0,-12060000000.0,-2570000.0,-12540000000.0,-16870000000.0,-29410000000.0,600000000.0,2022-12-31,PKPK.JK,-12060000000,-9640000000,92550000,71630000000.0,1460000000.0,60980000000.0,24090000000.0,10650000000.0,10650000000.0,38080000000,1460000000,,40070000000,-4190000000.0,-4460000000.0
57810000000.0,-8500000000.0,-2570000.0,-6110000000.0,0.0,-6110000000.0,879450000.0,2023-12-31,PKPK.JK,-8500000000,-6070000000,5080000000,251200000000.0,203190000000.0,7840000000.0,0.0,243360000000.0,243360000000.0,6090000000,203190000000,,38090000000,-14170000000.0,-14180000000.0
68390000000.0,16790000000.0,,18070000000.0,-5050000000.0,13020000000.0,666670000.0,2019-12-31,GPSO.JK,16790000000,,24250000000,59240000000.0,2330000000.0,19740000000.0,2550000000.0,39510000000.0,39510000000.0,16180000000,11670000000,,15950000000,9780000000.0,9440000000.0
19800000000.0,-185330000.0,,-1410000000.0,149800000.0,-1260000000.0,666670000.0,2020-12-31,GPSO.JK,-185330000,,8400000000,63860000000.0,2270000000.0,18860000000.0,2089999999.0,45000000000.0,45000000000.0,16180000000,2370000000,,29270000000,-119870000.0,-7110000000.0
11290000000.0,-3380000000.0,0.0,-3950000000.0,142220000.0,-3810000000.0,666670000.0,2021-12-31,GPSO.JK,-3380000000,-2770000000.0,5010000000,63230000000.0,1450000000.0,13450000000.0,0.0,49780000000.0,49780000000.0,9500000000,1450000000,,17370000000,-6890000000.0,-28410000000.0
15210000000.0,-2860000000.0,0.0,187720000.0,-97410000.0,90320000.0,666670000.0,2022-12-31,GPSO.JK,-2860000000,-1210000000.0,6910000000,61120000000.0,6010000000.0,10920000000.0,0.0,50190000000.0,50190000000.0,6740000000,6010000000,,26210000000,2130000000.0,-7710000000.0
16160000000.0,166400000.0,0.0,567560000.0,-538770000.0,28780000.0,666740000.0,2023-12-31,GPSO.JK,166400000,2340000000.0,8920000000,62570000000.0,7170000000.0,11420000000.0,0.0,51150000000.0,51150000000.0,7920000000,7170000000,,23140000000,10560000000.0,4320000000.0
37440000000.0,2009999999.0,-5400000.0,2380000000.0,-726880000.0,1650000000.0,2000.0,2020-12-31,RGAS.JK,2009999999,2150000000,3830000000,25490000000.0,8260000000.0,21480000000.0,0.0,4000000000.0,4000000000.0,21420000000,8260000000,,2950000000,7540000000.0,5630000000.0
41240000000.0,2210000000.0,-40730000.0,2140000000.0,-465160000.0,1670000000.0,2000.0,2021-12-31,RGAS.JK,2210000000,2450000000,5570000000,18940000000.0,2760000000.0,13260000000.0,0.0,5680000000.0,5680000000.0,13230000000,2760000000,,2790000000,-5420000000.0,-5500000000.0
66010000000.0,8760000000.0,-9760000.0,8490000000.0,-2220000000.0,6270000000.0,650000000.0,2022-12-31,RGAS.JK,8760000000,9420000000,15700000000,53910000000.0,17800000000.0,8620000000.0,0.0,45290000000.0,45290000000.0,8039999999,17820000000,,4430000000,10880000000.0,9640000000.0
64390000000.0,8350000000.0,-23300000.0,8490000000.0,-1890000000.0,6490000000.0,1460000000.0,2023-12-31,RGAS.JK,8350000000,9610000000,23260000000,90240000000.0,23400000000.0,4780000000.0,0.0,85460000000.0,85380000000.0,4050000000,23420000000,,23400000000,-32119999999.0,-46960000000.0
422750000000.0,-11450000000.0,-33990000000.0,-37520000000.0,-1970000000.0,-39500000000.0,2020000000.0,2019-12-31,ESTI.JK,-11450000000,26440000000,17790000000,848390000000.0,1540000000.0,661580000000.0,596490000000.0,186810000000.0,186810000000.0,388600000000,1660000000,,417000000000,-60240000000.0,-83220000000.0
348250000000.0,-11840000000.0,-23510000000.0,-12950000000.0,4550000000.0,-8400000000.0,2020000000.0,2020-12-31,ESTI.JK,-11840000000,21460000000,24490000000,765350000000.0,815860000.0,583230000000.0,535400000000.0,182120000000.0,182110000000.0,322120000000,971670000,,389490000000,61660000000.0,59790000000.0
439220000000.0,31590000000.0,-17700000000.0,20940000000.0,2109999999.0,23050000000.0,2020000000.0,2021-12-31,ESTI.JK,31590000000,61220000000,69200000000,729920000000.0,1580000000.0,522190000000.0,249100000000.0,207720000000.0,207720000000.0,300500000000,1700000000,,370200000000,76740000000.0,74960000000.0
424120000000.0,11860000000.0,-22790000000.0,3580000000.0,-2590000000.0,986010000.0,2020000000.0,2022-12-31,ESTI.JK,11860000000,39780000000,53180000000,750270000000.0,4750000000.0,524360000000.0,287780000000.0,225910000000.0,225910000000.0,327950000000,4880000000,,380110000000,33890000000.0,29230000000.0
340110000000.0,20500000000.0,-24040000000.0,18950000000.0,902970000.0,19850000000.0,2020000000.0,2023-12-31,ESTI.JK,20500000000,52320000000,59830000000,750060000000.0,1080000000.0,506550000000.0,262810000000.0,243510000000.0,243500000000.0,313220000000,1200000000,,414160000000,72010000000.0,754790000.0
1350000000000.0,42180000000.0,-9970000000.0,46640000000.0,-15240000000.0,27100000000.0,979580000.0,2019-12-31,SOSS.JK,42180000000,46530000000,134259999999,264490000000.0,53510000000.0,132280000000.0,88510000000.0,132210000000.0,118330000000.0,125700000000,53510000000,,12940000000,14740000.0,-4850000000.0
1370000000000.0,23630000000.0,-14620000000.0,25470000000.0,-8980000000.0,16640000000.0,677110000.0,2020-12-31,SOSS.JK,23630000000,33470000000,121420000000,293850000000.0,82570000000.0,144900000000.0,105430000000.0,148950000000.0,135320000000.0,138970000000,82570000000,,20150000000,20620000000.0,15930000000.0
1390000000000.0,46430000000.0,-12850000000.0,45950000000.0,-13320000000.0,28270000000.0,659060000.0,2021-12-31,SOSS.JK,46430000000,55970000000,140910000000,318170000000.0,81180000000.0,135630000000.0,87540000000.0,182540000000.0,164550000000.0,131530000000,81180000000,,16710000000,21240000000.0,14210000000.0
1530000000000.0,40410000000.0,-14070000000.0,40330000000.0,-11490000000.0,23830000000.0,810550000.0,2022-12-31,SOSS.JK,40410000000,50370000000,156210000000,345370000000.0,47330000000.0,132539999999.0,81850000000.0,212820000000.0,189780000000.0,127120000000,47330000000,,36560000000,-10400000000.0,-30040000000.0
1780000000000.0,42880000000.0,-13360000000.0,49200000000.0,-14650000000.0,27620000000.0,799410000.0,2023-12-31,SOSS.JK,42880000000,54930000000,165110000000,461110000000.0,86170000000.0,166860000000.0,97400000000.0,294260000000.0,264149999999.0,160920000000,86170000000,,42410000000,-13180000000.0,-23710000000.0
19300000000.0,4150000000.0,-1950000000.0,2270000000.0,-96510000.0,2170000000.0,970000000.0,2019-12-31,BIKE.JK,4150000000,4240000000,5440000000,25420000000.0,892500.0,23170000000.0,14760000000.0,2250000000.0,2250000000.0,22860000000,892500,,316060000,-2109999999.0,-2120000000.0
93590000000.0,36370000000.0,-1130000000.0,34950000000.0,-7689999999.0,27250000000.0,970000000.0,2020-12-31,BIKE.JK,36370000000,36480000000,40450000000,56810000000.0,188620000.0,27310000000.0,2840000000.0,29500000000.0,29500000000.0,26940000000,188620000,,765720000,10900000000.0,10810000000.0
178520000000.0,33350000000.0,-694200000.0,31650000000.0,-6970000000.0,24680000000.0,970000000.0,2021-12-31,BIKE.JK,33350000000,33549999999,40930000000,135770000000.0,12050000.0,81590000000.0,14100000000.0,54180000000.0,54180000000.0,79330000000,12050000,,9110000000,-4880000000.0,-4990000000.0
225820000000.0,28170000000.0,-655240000.0,27390000000.0,-6170000000.0,21220000000.0,1230000000.0,2022-12-31,BIKE.JK,28170000000,29040000000,33540000000,148580000000.0,9870000.0,28470000000.0,10140000000.0,120100000000.0,120100000000.0,26240000000,9870000,,3790000000,-45080000000.0,-45820000000.0
430280000000.0,27860000000.0,-918040000.0,26630000000.0,-7370000000.0,19260000000.0,1290000000.0,2023-12-31,BIKE.JK,27860000000,28700000000,44020000000,257220000000.0,23240000.0,128490000000.0,11690000000.0,128720000000.0,128720000000.0,126410000000,23240000,,2390000000,9330000000.0,9290000000.0
