total_revenue,gross_income,operating_income,interest_expense_non_operating,pretax_income,income_taxes,net_income,diluted_shares_outstanding,ebitda,ebit,date,symbol,total_assets,cash_and_short_term_investments,cash_only,total_non_current_assets,total_liabilities,total_current_liabilities,total_equity,stockholders_equity,total_debt,total_cash_and_due_from_banks,net_operating_cash_flow,free_cash_flow
1560000000000.0,345660000000,151560000000.0,-173040000000,-50430000000.0,-35040000000.0,-82270000000.0,1770000000.0,250120000000,151560000000,2021-12-31,OKAS.JK,2370000000000.0,71120000000,71120000000.0,1530000000000,2380000000000.0,1240000000000,-10300000000.0,-199060000000.0,1609999999999.0,,175210000000.0,136110000000.0
2350000000000.0,692080000000,459320000000.0,-182810000000,320670000000.0,-78010000000.0,104020000000.0,1770000000.0,548260000000,459320000000,2022-12-31,OKAS.JK,2780000000000.0,145440000000,145440000000.0,1589999999999,2580000000000.0,1819999999999,199990000000.0,-121550000000.0,1500000000000.0,,377770000000.0,334040000000.0
2820000000000.0,768130000000,446410000000.0,-165970000000,219160000000.0,-91540000000.0,22010000000.0,1890000000.0,531620000000,446410000000,2023-12-31,OKAS.JK,2830000000000.0,144270000000,144270000000.0,1609999999999,2190000000000.0,1170000000000,642590000000.0,163460000000.0,1140000000000.0,,235910000000.0,141470000000.0
88390000000.0,8860000000,4139999999.0,-81790000,4510000000.0,-1380000000.0,3130000000.0,546330000.0,4340000000,4139999999,2019-12-31,OPMS.JK,116190000000.0,37210000000,37210000000.0,1710000000,1870000000.0,1550000000,114310000000.0,114310000000.0,0.0,,37190000000.0,35400000000.0
34770000000.0,3990000000,-1010000000.0,-10990000,1220000000.0,-187580000.0,1030000000.0,854100000.0,-540630000,-1010000000,2020-12-31,OPMS.JK,99120000000.0,62040000000,62040000000.0,4430000000,5490000000.0,5100000000,93630000000.0,93630000000.0,96710000.0,,24170000000.0,10320000000.0
41180000000.0,2950000000,-2680000000.0,-8610000,-773610000.0,419800000.0,-353810000.0,801630000.0,-1430000000,-2680000000,2021-12-31,OPMS.JK,93900000000.0,35730000000,35730000000.0,45610000000,692380000.0,282850000,93210000000.0,93210000000.0,0.0,,-2270000000.0,-22880000000.0
22510000000.0,3900000000,-3060000000.0,-6160000,-1180000000.0,317370000.0,-860860000.0,801630000.0,-1780000000,-3060000000,2022-12-31,OPMS.JK,94310000000.0,16350000000,16350000000.0,66379999999,2410000000.0,1830000000,91900000000.0,91900000000.0,0.0,,175100000.0,-21880000000.0
9120000000.0,-2580000000,-7600000000.0,-17840000,-6340000000.0,1589999999.0,-4750000000.0,801630000.0,-4560000000,-7600000000,2023-12-31,OPMS.JK,89200000000.0,7360000000,7360000000.0,64879999999,1790000000.0,1170000000,87420000000.0,87420000000.0,102580000.0,,-10300000000.0,-13660000000.0
42970000000.0,27680000000,-4390000000.0,,-2290000000.0,1050000000.0,-1250000000.0,450000000.0,1560000000,-4390000000,2019-12-31,SNLK.JK,129300000000.0,27440000000,25440000000.0,93790000000,6930000000.0,4179999999,122380000000.0,122380000000.0,151560000.0,,4880000000.0,4320000000.0
18840000000.0,9240000000,-13690000000.0,,26390000000.0,-10090000000.0,16300000000.0,450000000.0,-8180000000,-13690000000,2020-12-31,SNLK.JK,197970000000.0,17890000000,17890000000.0,176900000000,55750000000.0,3750000000,142220000000.0,142220000000.0,41830000000.0,,-9590000000.0,-9680000000.0
20730000000.0,7550000000,-10720000000.0,-1670000000.0,-9410000000.0,2220000000.0,-7180000000.0,400000000.0,-1720000000,-10720000000,2021-12-31,SNLK.JK,205420000000.0,30600000000,30600000000.0,173940000000,50890000000.0,8470000000,154530000000.0,154530000000.0,38960000000.0,,-638600000.0,-6760000000.0
35990000000.0,20430000000,-5100000000.0,-1560000000.0,-5500000000.0,467540000.0,-5030000000.0,450000000.0,3469999999,-5100000000,2022-12-31,SNLK.JK,203040000000.0,22560000000,22560000000.0,177360000000,53360000000.0,13830000000,149680000000.0,149680000000.0,40520000000.0,,3980000000.0,-8150000000.0
47250000000.0,17910000000,-3060000000.0,-1780000000.0,-1540000000.0,4430000000.0,2900000000.0,450000000.0,4960000000,-3060000000,2023-12-31,SNLK.JK,217620000000.0,21120000000,21120000000.0,193640000000,47960000000.0,13760000000,169660000000.0,169660000000.0,32810000000.0,,8539999999.0,1839999999.0
58600000000.0,,11830000000.0,,36570000000.0,-3550000000.0,33020000000.0,2830000000.0,12160000000,11830000000,2019-12-31,PEGE.JK,658450000000.0,163820000000,160380000000.0,,138070000000.0,,520370000000.0,520370000000.0,0.0,,-123520000000.0,-123550000000.0
-30740000000.0,,-24320000000.0,,-7350000000.0,90530000.0,-7260000000.0,2830000000.0,-24200000000,-24320000000,2020-12-31,PEGE.JK,527340000000.0,175730000000,172120000000.0,,31440000000.0,,495900000000.0,495890000000.0,0.0,,28950000000.0,28910000000.0
-97130000000.0,,-107690000000.0,,-96560000000.0,-683500000.0,-97240000000.0,2830000000.0,-107240000000,-107690000000,2021-12-31,PEGE.JK,516159999999.0,72300000000,22250000000.0,,117450000000.0,,398720000000.0,398710000000.0,0.0,,-101140000000.0,-103630000000.0
35290000000.0,,-118670000000.0,,-112840000000.0,-348980000.0,-113190000000.0,2830000000.0,-117380000000,-118670000000,2022-12-31,PEGE.JK,413140000000.0,130419999999,80130000000.0,,127580000000.0,,285550000000.0,285540000000.0,0.0,,58050000000.0,57990000000.0
11850000000.0,,-87370000000.0,,-73450000000.0,302180000.0,-73150000000.0,2830000000.0,-86460000000,-87370000000,2023-12-31,PEGE.JK,249880000000.0,93090000000,93090000000.0,,37480000000.0,,212400000000.0,212380000000.0,0.0,,-37720000000.0,-37840000000.0
203250000000.0,65800000000,40440000000.0,-1310000000,41730000000.0,-5420000000.0,24770000000.0,1090000000.0,42930000000,40440000000,2019-12-31,ICON.JK,369070000000.0,11950000000,11950000000.0,42470000000,129949999999.0,123240000000,239120000000.0,172020000000.0,4780000000.0,,20190000000.0,15590000000.0
143690000000.0,25800000000,8130000000.0,-852600000,8100000000.0,-2390000000.0,2160000000.0,1090000000.0,12950000000,8130000000,2020-12-31,ICON.JK,370850000000.0,8140000000,8140000000.0,133990000000,125710000000.0,118960000000,245130000000.0,175390000000.0,7420000000.0,,-641240000.0,-2580000000.0
140660000000.0,23620000000,5410000000.0,-5900000000,2510000000.0,-2270000000.0,-2500000000.0,1090000000.0,10040000000,5410000000,2021-12-31,ICON.JK,371160000000.0,19800000000,19800000000.0,121520000000,126760000000.0,122010000000,244390000000.0,172590000000.0,5810000000.0,,12620000000.0,12300000000.0
171930000000.0,19310000000,-22320000000.0,-4780000000,-21770000000.0,-1150000000.0,-18470000000.0,1090000000.0,-17420000000,-22320000000,2022-12-31,ICON.JK,371250000000.0,5500000000,5500000000.0,235400000000,150150000000.0,145080000000,221100000000.0,153950000000.0,8550000000.0,,-15640000000.0,-20090000000.0
181370000000.0,15550000000,-6300000000.0,-4210000000,-4700000000.0,-464780000.0,-4930000000.0,1090000000.0,-294620000,-6300000000,2023-12-31,ICON.JK,359740000000.0,4090000000,4090000000.0,244010000000,144510000000.0,133530000000,215240000000.0,148660000000.0,14990000000.0,,2850000000.0,-204470000.0
250170000000.0,83380000000,55830000000.0,-2980000000,53970000000.0,-1620000000.0,52310000000.0,2350000000.0,88070000000,55830000000,2019-12-31,NELY.JK,527470000000.0,57700000000,51880000000.0,393450000000,65440000000.0,23180000000,462030000000.0,461550000000.0,42180000000.0,,89440000000.0,-1900000000.0
230660000000.0,75320000000,48940000000.0,-5480000000,45290000000.0,-1340000000.0,43910000000.0,2350000000.0,77180000000,48940000000,2020-12-31,NELY.JK,568050000000.0,78950000000,73000000000.0,421710000000,69300000000.0,21770000000,498750000000.0,498230000000.0,51620000000.0,,76990000000.0,14070000000.0
199310000000.0,69260000000,48810000000.0,-2520000000,53150000000.0,-1750000000.0,51380000000.0,2350000000.0,82710000000,48810000000,2021-12-31,NELY.JK,552780000000.0,47410000000,40810000000.0,453070000000,60860000000.0,25910000000,491920000000.0,491370000000.0,40160000000.0,,105360000000.0,49550000000.0
309600000000.0,152420000000,127620000000.0,-1940000000,128210000000.0,-1819999999.0,126340000000.0,2350000000.0,169800000000,127620000000,2022-12-31,NELY.JK,653430000000.0,30870000000,24550000000.0,507830000000,69630000000.0,35760000000,583790000000.0,583180000000.0,34860000000.0,,139490000000.0,-11900000000.0
522350000000.0,281040000000,249950000000.0,-3850000000,232270000000.0,-3290000000.0,228900000000.0,2350000000.0,303370000000,249950000000,2023-12-31,NELY.JK,829250000000.0,59800000000,53070000000.0,667780000000,99000000000.0,60580000000,730260000000.0,729560000000.0,44140000000.0,,335240000000.0,99430000000.0
73100000000.0,,5520000000.0,,6880000000.0,-1320000000.0,5570000000.0,2810000000.0,20130000000,19430000000,2019-12-31,PAMG.JK,587500000000.0,37610000000,1370000000.0,,145750000000.0,,441750000000.0,441750000000.0,111870000000.0,,-7790000000.0,-8140000000.0
49450000000.0,,5970000000.0,,-5290000000.0,-1040000000.0,-6330000000.0,3130000000.0,6600000000,5970000000,2020-12-31,PAMG.JK,582810000000.0,28660000000,28660000000.0,,147390000000.0,,435410000000.0,435410000000.0,109530000000.0,,-2610000000.0,-2670000000.0
47340000000.0,,3760000000.0,,-10440000000.0,-23040000.0,-10460000000.0,3130000000.0,4390000000,3760000000,2021-12-31,PAMG.JK,583580000000.0,3600000000,3600000000.0,,157560000000.0,,426020000000.0,426020000000.0,109530000000.0,,-960560000.0,-1040000000.0
54900000000.0,,7500000000.0,,-3120000000.0,-83210000.0,-3200000000.0,3130000000.0,8160000000,7500000000,2022-12-31,PAMG.JK,582570000000.0,889250000,889250000.0,,159760000000.0,,422810000000.0,422810000000.0,109800000000.0,,1770000000.0,-1359999999.0
52070000000.0,,8050000000.0,,472660000.0,-45260000.0,427400000.0,3130000000.0,8590000000,8050000000,2023-12-31,PAMG.JK,582640000000.0,6580000000,6580000000.0,,159410000000.0,,423230000000.0,423230000000.0,103670000000.0,,1540000000.0,438520000.0
10130000000.0,2910000000,870090000.0,-18160000,1380000000.0,0.0,1380000000.0,2680000000.0,1040000000,870090000,2019-12-31,REAL.JK,352570000000.0,3420000000,3420000000.0,174620000000,3700000000.0,3520000000,348860000000.0,348860000000.0,0.0,,6060000000.0,-252630000000.0
12690000000.0,3950000000,339580000.0,-25310000,1020000000.0,0.0,1020000000.0,6630000000.0,1550000000,339580000,2020-12-31,REAL.JK,352590000000.0,3490000000,3490000000.0,173750000000,2610000000.0,2330000000,349980000000.0,349980000000.0,0.0,,305390000.0,-34860000.0
23950000000.0,6020000000,1270000000.0,-7939999,1270000000.0,0.0,1270000000.0,6630000000.0,2440000000,1270000000,2021-12-31,REAL.JK,353730000000.0,3520000000,3520000000.0,292200000000,2490000000.0,2130000000,351240000000.0,351240000000.0,0.0,,32619999.0,32619999.0
6030000000.0,2049999999,-193070000.0,-2910000,167070000.0,0.0,167070000.0,6630000000.0,1000000000,-193070000,2022-12-31,REAL.JK,352270000000.0,1120000000,1120000000.0,172200000000,814440000.0,583140000,351460000000.0,351460000000.0,0.0,,-2410000000.0,-2410000000.0
8369999999.0,2310000000,5740000.0,-8390000,177770000.0,0.0,177770000.0,6630000000.0,1190000000,5740000,2023-12-31,REAL.JK,352930000000.0,464610000,464610000.0,177840000000,1250000000.0,1030000000,351690000000.0,351690000000.0,0.0,,-651310000.0,-651310000.0
89350000000.0,31460000000,9460000000.0,-7460000000,4070000000.0,-880360000.0,3130000000.0,1350000000.0,10500000000,9460000000,2019-12-31,SEMA.JK,151560000000.0,2500000000,2500000000.0,28660000000,96930000000.0,72090000000,54640000000.0,45150000000.0,53020000000.0,,9530000000.0,9060000000.0
82900000000.0,23880000000,7470000000.0,-6580000000,3490000000.0,-549530000.0,3860000000.0,1350000000.0,8410000000,7470000000,2020-12-31,SEMA.JK,141040000000.0,1569999999,1569999999.0,28680000000,83350000000.0,61540000000,57690000000.0,49120000000.0,54520000000.0,,-1410000000.0,-2430000000.0
198210000000.0,45840000000,26710000000.0,-7670000000,23630000000.0,-4070000000.0,17470000000.0,1000000000.0,27770000000,26710000000,2021-12-31,SEMA.JK,190080000000.0,12650000000,12650000000.0,28720000000,112630000000.0,94730000000,77450000000.0,66530000000.0,39850000000.0,,26690000000.0,25740000000.0
149730000000.0,39480000000,14530000000.0,-3310000000,14120000000.0,-3370000000.0,11240000000.0,1310000000.0,15530000000,14530000000,2022-12-31,SEMA.JK,233260000000.0,11020000000,11020000000.0,35750000000,88410000000.0,80100000000,144840000000.0,134070000000.0,35850000000.0,,-45630000000.0,-52240000000.0
219560000000.0,35670000000,17250000000.0,-3820000000,16629999999.0,-3330000000.0,13010000000.0,1350000000.0,18260000000,17250000000,2023-12-31,SEMA.JK,285130000000.0,9150000000,9150000000.0,43670000000,127100000000.0,120650000000,158040000000.0,146980000000.0,52240000000.0,,-9460000000.0,-13730000000.0
1859999999999.0,150070000000,-37340000000.0,0,-27580000000.0,10990000.0,-27570000000.0,2040000000.0,-25610000000,-37340000000,2019-12-31,WICO.JK,695850000000.0,76660000000,76660000000.0,52290000000,448320000000.0,421130000000,247530000000.0,247510000000.0,0.0,,-76970000000.0,-88120000000.0
3100000000000.0,226850000000,-55740000000.0,-1690000000,-41010000000.0,0.0,-41010000000.0,2040000000.0,-28350000000,-55740000000,2020-12-31,WICO.JK,677620000000.0,22630000000,22630000000.0,82830000000,468950000000.0,446450000000,208670000000.0,208650000000.0,59020000000.0,,-54500000000.0,-113660000000.0
2570000000000.0,181250000000,-111670000000.0,-9150000000,-115140000000.0,0.0,-115140000000.0,2040000000.0,-89210000000,-111670000000,2021-12-31,WICO.JK,613340000000.0,30030000000,30030000000.0,84510000000,519760000000.0,502060000000,93580000000.0,93560000000.0,178830000000.0,,-104720000000.0,-116150000000.0
1620000000000.0,149270000000,-161260000000.0,-11070000000,-137840000000.0,0.0,-137840000000.0,2089999999.0,-144000000000,-161260000000,2022-12-31,WICO.JK,436470000000.0,10040000000,10040000000.0,74540000000,419390000000.0,409750000000,17079999999.0,17050000000.0,187520000000.0,,-114080000000.0,-116610000000.0
1420000000000.0,129199999999,-94530000000.0,-11720000000,-102610000000.0,-8420000000.0,-111020000000.0,1839999999.0,-81920000000,-94530000000,2023-12-31,WICO.JK,319170000000.0,12200000000,12200000000.0,81960000000,313470000000.0,307340000000,5700000000.0,5680000000.0,130020000000.0,,-35060000000.0,-40800000000.0
2410000000000.0,161510000000,45750000000.0,0,59310000000.0,-11870000000.0,47660000000.0,353220000.0,50100000000,45750000000,2019-12-31,BAYU.JK,815200000000.0,409800000000,405680000000.0,158380000000,377370000000.0,346450000000,437820000000.0,433730000000.0,0.0,,82130000000.0,78400000000.0
551590000000.0,48950000000,-35100000000.0,-274090000,2870000000.0,-1630000000.0,1690000000.0,353220000.0,-29410000000,-35100000000,2020-12-31,BAYU.JK,692610000000.0,506630000000,502510000000.0,145330000000,294480000000.0,263899999999,398130000000.0,394460000000.0,1740000000.0,,116200000000.0,113170000000.0
491020000000.0,40460000000,-17059999999.0,-299440000,796120000.0,-489900000.0,514210000.0,353220000.0,-10360000000,-17059999999,2021-12-31,BAYU.JK,735110000000.0,473210000000,469090000000.0,202500000000,278990000000.0,258640000000,456120000000.0,452570000000.0,1070000000.0,,-21900000000.0,-24800000000.0
1790000000000.0,96150000000,28980000000.0,-84480000,44940000000.0,-2009999999.0,42980000000.0,353220000.0,36590000000,28980000000,2022-12-31,BAYU.JK,792980000000.0,460250000000,457430000000.0,135910000000,377060000000.0,355990000000,415910000000.0,413620000000.0,390400000.0,,1710000000.0,-7170000000.0
2170000000000.0,151180000000,66879999999.0,-14160000,86770000000.0,-16010000000.0,70810000000.0,353220000.0,72820000000,66879999999,2023-12-31,BAYU.JK,883540000000.0,541299999999,538480000000.0,119100000000,431770000000.0,408860000000,451770000000.0,449530000000.0,0.0,,105820000000.0,99440000000.0
176810000000.0,63360000000,44190000000.0,-24050000000,23940000000.0,-6880000000.0,17059999999.0,2480000000.0,96880000000,44190000000,2019-12-31,WOWS.JK,808300000000.0,3270000000,3270000000.0,386860000000,216600000000.0,164590000000,591700000000.0,591700000000.0,163070000000.0,,-210010000000.0,-307290000000.0
112450000000.0,24350000000,13510000000.0,-15630000000,2450000000.0,-1020000000.0,1430000000.0,2480000000.0,74870000000,13510000000,2020-12-31,WOWS.JK,765280000000.0,1850000000,1850000000.0,408660000000,171320000000.0,111570000000,593960000000.0,593960000000.0,130330000000.0,,65910000000.0,-30170000000.0
95540000000.0,-2180000000,-18900000000.0,-10130000000,-33990000000.0,134110000.0,-33860000000.0,2480000000.0,38740000000,-18900000000,2021-12-31,WOWS.JK,714710000000.0,2180000000,2180000000.0,406460000000,154330000000.0,68970000000,560380000000.0,560380000000.0,114320000000.0,,16280000000.0,
98690000000.0,-504410000,-14920000000.0,-10220000000,-27930000000.0,265290000.0,-27660000000.0,2480000000.0,40080000000,-14920000000,2022-12-31,WOWS.JK,679230000000.0,1110000000,1110000000.0,351240000000,146410000000.0,132570000000,532830000000.0,532830000000.0,109060000000.0,,3360000000.0,
122460000000.0,14920000000,-3600000000.0,-9980000000,-10320000000.0,362400000.0,-9960000000.0,2480000000.0,23890000000,-3600000000,2023-12-31,WOWS.JK,666220000000.0,959670000,959670000.0,396190000000,143270000000.0,99120000000,522950000000.0,522950000000.0,104400000000.0,,15570000000.0,3280000000.0
121260000000.0,14440000000,-17350000000.0,-5150000000,3330000000.0,-304820000.0,3030000000.0,1500000000.0,-14620000000,-17350000000,2019-12-31,PTDU.JK,153910000000.0,2420000000,2420000000.0,70700000000,128479999999.0,116570000000,25430000000.0,25430000000.0,44690000000.0,,-7500000000.0,-7500000000.0
48710000000.0,13200000000,3870000000.0,-4560000000,2969999999.0,0.0,2969999999.0,966670000.0,5410000000,3870000000,2020-12-31,PTDU.JK,231310000000.0,29250000000,29250000000.0,72600000000,141430000000.0,138920000000,89880000000.0,89880000000.0,71710000000.0,,-57330000000.0,
244240000000.0,42560000000,16420000000.0,-8980000000,3010000000.0,0.0,3010000000.0,966670000.0,17850000000,16420000000,2021-12-31,PTDU.JK,346410000000.0,49080000000,49080000000.0,70460000000,250770000000.0,227650000000,95640000000.0,91740000000.0,155680000000.0,,-56300000000.0,-59750000000.0
154860000000.0,-17780000000,-36860000000.0,-10550000000,-65530000000.0,0.0,-65519999999.0,966670000.0,-35810000000,-36860000000,2022-12-31,PTDU.JK,277140000000.0,31730000000,31730000000.0,100180000000,208030000000.0,174600000000,69110000000.0,65209999999.0,132919999999.0,,7930000000.0,7910000000.0
118600000000.0,26380000000,-4610000000.0,-8119999999,-33780000000.0,0.0,-33780000000.0,966670000.0,-3670000000,-4610000000,2023-12-31,PTDU.JK,210140000000.0,696860000,696860000.0,97750000000,174730000000.0,135169999999,35420000000.0,31520000000.0,112390000000.0,,-10670000000.0,-10670000000.0
23690000000.0,13020000000,3270000000.0,-2469999999,2190000000.0,0.0,3620000000.0,1859999999.0,3540000000,3270000000,2019-12-31,NZIA.JK,659070000000.0,59490000000,59490000000.0,388620000000,150840000000.0,64680000000,508230000000.0,493870000000.0,113120000000.0,,4920000000.0,-35740000000.0
80630000000.0,27040000000,6890000000.0,-6040000000,2670000000.0,0.0,121350000.0,2200000000.0,7190000000,6890000000,2020-12-31,NZIA.JK,663380000000.0,44730000000,44730000000.0,388240000000,154880000000.0,64239999999,508500000000.0,492300000000.0,90460000000.0,,23490000000.0,11560000000.0
100420000000.0,35110000000,6230000000.0,-3810000000,3060000000.0,0.0,1320000000.0,2200000000.0,6480000000,6230000000,2021-12-31,NZIA.JK,633540000000.0,39890000000,39890000000.0,397740000000,122170000000.0,65420000000,511370000000.0,493690000000.0,66629999999.0,,33520000000.0,27740000000.0
84680000000.0,34090000000,5080000000.0,-3600000000,1540000000.0,0.0,-37560000.0,2200000000.0,5310000000,5080000000,2022-12-31,NZIA.JK,605500000000.0,25470000000,25470000000.0,386890000000,92720000000.0,29110000000,512780000000.0,493620000000.0,53500000000.0,,12280000000.0,7270000000.0
45100000000.0,16450000000,-5010000000.0,-4450000000,-8770000000.0,0.0,-9140000000.0,2200000000.0,-4450000000,-5010000000,2023-12-31,NZIA.JK,608020000000.0,28660000000,28660000000.0,382430000000,104050000000.0,19730000000,503980000000.0,484450000000.0,76240000000.0,,-11030000000.0,-14690000000.0
16879999999.0,1380000000,-3430000000.0,-6070000,-1670000000.0,0.0,-1670000000.0,1839999999.0,-3280000000,-3430000000,2019-12-31,OASA.JK,47360000000.0,45730000000,45730000000.0,430540000,928160000.0,292440000,46430000000.0,46430000000.0,0.0,,8330000000.0,8330000000.0
1210000000.0,17890000,-2490000000.0,-23450000,-468120000.0,0.0,-468120000.0,1839999999.0,-2130000000,-2490000000,2020-12-31,OASA.JK,46840000000.0,45760000000,45120000000.0,405620000,429120000.0,113190000,46410000000.0,46410000000.0,0.0,,-5910000.0,-5910000.0
3410000000.0,1160000000,-504450000.0,-11690000,1300000000.0,0.0,1300000000.0,1839999999.0,-337540000,-504450000,2021-12-31,OASA.JK,223530000000.0,73330000000,18660000000.0,15550000000,201640000000.0,26550000000,21890000000.0,47740000000.0,11040000000.0,,1280000000.0,1280000000.0
40810000000.0,31850000000,5400000000.0,-1100000000,5980000000.0,-1580000000.0,5070000000.0,1839999999.0,8980000000,5400000000,2022-12-31,OASA.JK,293780000000.0,3010000000,2990000000.0,274779999999,215040000000.0,136699999999,78740000000.0,79150000000.0,8990000000.0,,15050000000.0,-108870000000.0
44150000000.0,24120000000,-7460000000.0,-1160000000,3330000000.0,-771560000.0,2960000000.0,6350000000.0,-2220000000,-7460000000,2023-12-31,OASA.JK,760390000000.0,19990000000,18480000000.0,395980000000,93750000000.0,44590000000,666640000000.0,667440000000.0,6710000000.0,,-402940000000.0,-550740000000.0
47470000000.0,21780000000,1780000000.0,-1100000000,687020000.0,-213980000.0,473040000.0,1900000000.0,2969999999,1780000000,2019-12-31,MGLV.JK,58520000000.0,2940000000,2940000000.0,4980000000,54710000000.0,53570000000,3810000000.0,3810000000.0,13300000000.0,,-2770000000.0,-2780000000.0
61160000000.0,27780000000,6210000000.0,-1960000000,3620000000.0,-908780000.0,2710000000.0,1900000000.0,7290000000,6210000000,2020-12-31,MGLV.JK,82240000000.0,3950000000,3950000000.0,4210000000,47680000000.0,46480000000,34560000000.0,34530000000.0,18670000000.0,,-2260000000.0,-2360000000.0
109850000000.0,53330000000,17590000000.0,-10220000000,8390000000.0,-1260000000.0,7090000000.0,1680000000.0,19550000000,17590000000,2021-12-31,MGLV.JK,211400000000.0,7930000000,7930000000.0,59140000000,118000000000.0,80360000000,93410000000.0,93310000000.0,51270000000.0,,-28400000000.0,-38560000000.0
166550000000.0,69500000000,19140000000.0,-6990000000,18710000000.0,-3160000000.0,15460000000.0,1900000000.0,24570000000,19140000000,2022-12-31,MGLV.JK,265320000000.0,9020000000,9020000000.0,63770000000,156190000000.0,122590000000,109130000000.0,108930000000.0,44750000000.0,,19250000000.0,8850000000.0
206890000000.0,86960000000,28030000000.0,-7330000000,21500000000.0,-5150000000.0,16190000000.0,1900000000.0,37630000000,28030000000,2023-12-31,MGLV.JK,296040000000.0,6800000000,6800000000.0,51560000000,169830000000.0,139500000000,126210000000.0,125530000000.0,34240000000.0,,16309999999.0,15690000000.0
289380000000.0,26840000000,10320000000.0,-1960000000,4040000000.0,-1980000000.0,2069999999.0,1200000000.0,28850000000,10320000000,2019-12-31,CAKK.JK,329920000000.0,3770000000,2660000000.0,218930000000,108070000000.0,79310000000,221850000000.0,221850000000.0,10110000000.0,,44330000000.0,2140000000.0
217010000000.0,22270000000,8520000000.0,-2780000000,2280000000.0,-2140000000.0,144400000.0,1200000000.0,29720000000,8520000000,2020-12-31,CAKK.JK,354900000000.0,5990000000,5730000000.0,260940000000,129370000000.0,52340000000,225530000000.0,225530000000.0,46980000000.0,,20750000000.0,-30490000000.0
270440000000.0,26300000000,12760000000.0,-5710000000,17640000000.0,-5340000000.0,12300000000.0,1200000000.0,38860000000,12760000000,2021-12-31,CAKK.JK,441220000000.0,2520000000,2520000000.0,337620000000,198460000000.0,83640000000,242760000000.0,242760000000.0,61550000000.0,,25840000000.0,-15750000000.0
250320000000.0,23280000000,20530000000.0,-6180000000,13700000000.0,-3150000000.0,10550000000.0,1200000000.0,50970000000,20530000000,2022-12-31,CAKK.JK,447970000000.0,15330000000,1920000000.0,320830000000,195450000000.0,168480000000,252520000000.0,252520000000.0,105290000000.0,,-1910000000.0,-15040000000.0
208640000000.0,-502330000,-24730000000.0,-10530000000,-34030000000.0,-58650000.0,-34090000000.0,1200000000.0,6120000000,-24730000000,2023-12-31,CAKK.JK,466020000000.0,920560000,920560000.0,323170000000,265350000000.0,194310000000,200670000000.0,200680000000.0,177040000000.0,,-39640000000.0,-85450000000.0
474270000000.0,78920000000,49220000000.0,-11480000000,15570000000.0,-11390000000.0,4170000000.0,720000000.0,67340000000,49220000000,2019-12-31,AKSI.JK,285180000000.0,48010000000,48010000000.0,136449999999,171210000000.0,99630000000,113970000000.0,113660000000.0,87530000000.0,,40160000000.0,19620000000.0
521620000000.0,56320000000,17790000000.0,-10050000000,6340000000.0,-3310000000.0,3020000000.0,720000000.0,39490000000,17790000000,2020-12-31,AKSI.JK,298260000000.0,69210000000,69210000000.0,133150000000,191770000000.0,114960000000,106490000000.0,106190000000.0,76690000000.0,,32259999999.0,31100000000.0
479640000000.0,87680000000,43070000000.0,-8690000000,33360000000.0,-9130000000.0,24160000000.0,720000000.0,64010000000,43070000000,2021-12-31,AKSI.JK,275990000000.0,87670000000,87670000000.0,125950000000,145260000000.0,83980000000,130729999999.0,130360000000.0,62680000000.0,,41260000000.0,37580000000.0
484130000000.0,109020000000,63100000000.0,-8620000000,64420000000.0,-17450000000.0,46810000000.0,720000000.0,90510000000,63100000000,2022-12-31,AKSI.JK,366150000000.0,86090000000,86090000000.0,187260000000,188460000000.0,118790000000,177690000000.0,177160000000.0,80350000000.0,,72390000000.0,27690000000.0
431490000000.0,57480000000,4139999999.0,-6530000000,21340000000.0,-9570000000.0,11730000000.0,720000000.0,36970000000,4139999999,2023-12-31,AKSI.JK,321350000000.0,63300000000,63300000000.0,188680000000,132880000000.0,82520000000,188470000000.0,187910000000.0,45500000000.0,,43290000000.0,21280000000.0
49810000000.0,13250000000,4960000000.0,-2130000000,2510000000.0,-1569999999.0,948040000.0,435000000.0,11470000000,4960000000,2019-12-31,TRUK.JK,98890000000.0,1750000000,1750000000.0,82570000000,25920000000.0,14420000000,72970000000.0,72970000000.0,19950000000.0,,2860000000.0,846140000.0
42840000000.0,1890000000,-6939999999.0,-1850000000,-8910000000.0,-328170000.0,-9240000000.0,435000000.0,215730000,-6939999999,2020-12-31,TRUK.JK,86140000000.0,1740000000,1740000000.0,75190000000,22650000000.0,16590000000,63490000000.0,63490000000.0,15330000000.0,,5290000000.0,4700000000.0
39610000000.0,4610000000,-4450000000.0,-1470000000,-4250000000.0,-681210000.0,-4930000000.0,435000000.0,2600000000,-4450000000,2021-12-31,TRUK.JK,76740000000.0,996980000,996980000.0,69430000000,18060000000.0,11310000000,58680000000.0,58680000000.0,10800000000.0,,4110000000.0,1150000000.0
38820000000.0,5550000000,-4050000000.0,-832140000,-4520000000.0,251390000.0,-4269999999.0,435000000.0,2750000000,-4050000000,2022-12-31,TRUK.JK,70850000000.0,867420000,867420000.0,62340000000,16420000000.0,10320000000,54430000000.0,54430000000.0,8700000000.0,,1990000000.0,-2910000000.0
43370000000.0,7000000000,-2950000000.0,-711180000,-3700000000.0,237180000.0,-3460000000.0,435000000.0,3590000000,-2950000000,2023-12-31,TRUK.JK,65400000000.0,884450000,884450000.0,55700000000,14280000000.0,8320000000,51120000000.0,51120000000.0,6080000000.0,,3030000000.0,2860000000.0
