total_revenue,operating_income,interest_expense_non_operating,pretax_income,income_taxes,net_income,diluted_shares_outstanding,date,symbol,ebit,ebitda,gross_income,total_assets,cash_only,total_liabilities,total_debt,total_equity,stockholders_equity,total_current_liabilities,cash_and_short_term_investments,total_cash_and_due_from_banks,total_non_current_assets,net_operating_cash_flow,free_cash_flow
9570000000,-1530000000,0.0,-1520000000,237440000,-1290000000,591830000,2023-06-30,INTD.JK,-1530000000,-1400000000,1950000000,45470000000.0,22070000000.0,4950000000.0,0.0,40520000000.0,40530000000.0,3060000000,22070000000,,1410000000,-6810000000,
9990000000,-125170000,0.0,303250000,20630000,323880000,591830000,2023-09-30,INTD.JK,-125170000,-19090000,2140000000,43880000000.0,16200000000.0,2940000000.0,0.0,40940000000.0,40940000000.0,1230000000,16200000000,,1910000000,-6080000000,-6080000000.0
8950000000,-1930000000,0.0,-1300000000,312640000,-984810000,591830000,2023-12-31,INTD.JK,-1930000000,-1870000000,1560000000,42440000000.0,14170000000.0,2790000000.0,0.0,39650000000.0,39660000000.0,380220000,14170000000,,2230000000,-2230000000,-2240000000.0
10420000000,-1260000000,0.0,-805540000,3730000,-801810000,591830000,2024-03-31,INTD.JK,-1260000000,-1190000000,1710000000,42470000000.0,19260000000.0,3620000000.0,0.0,38850000000.0,38860000000.0,1210000000,19260000000,,2160000000,4900000000,4900000000.0
6210000000,-2060000000,0.0,-294370000,-12450000,-306830000,591830000,2024-06-30,INTD.JK,-2060000000,-1920000000,1230000000,43140000000.0,8920000000.0,4590000000.0,0.0,38550000000.0,38550000000.0,2290000000,8920000000,,2049999999,-10410000000,-10410000000.0
78590000000,13000000000,-3500000000.0,3170000000,-1080000000,2089999999,588000000,2022-12-31,TIRA.JK,13000000000,14600000000,29730000000,351090000000.0,12550000000.0,183690000000.0,101120000000.0,167400000000.0,167400000000.0,136729999999,14590000000,,181880000000,-3960000000.0,-4240000000.0
71770000000,4950000000,-2580000000.0,2620000000,-231140000,2390000000,588000000,2023-03-31,TIRA.JK,4950000000,6900000000,24100000000,355790000000.0,5860000000.0,185750000000.0,106770000000.0,170040000000.0,170040000000.0,135130000000,7900000000,,189050000000,-3680000000.0,-4019999999.0
61010000000,-589260000,-2080000000.0,-2530000000,165410000,-2360000000,588000000,2023-06-30,TIRA.JK,-589260000,-209930000,15020000000,368760000000.0,6440000000.0,201380000000.0,111740000000.0,167380000000.0,167380000000.0,151000000000,8480000000,,195280000000,-2490000000.0,-2610000000.0
64540000000,1450000000,-2220000000.0,1070000000,-245080000,820570000,588000000,2023-09-30,TIRA.JK,1450000000,1710000000,28670000000,356780000000.0,8230000000.0,185260000000.0,90910000000.0,171520000000.0,171520000000.0,136020000000,8230000000,,181800000000,15230000000.0,14600000000.0
62550000000,4850000000,-2080000000.0,533080000,-126850000,406230000,588000000,2023-12-31,TIRA.JK,4850000000,6600000000,22010000000,345920000000.0,6360000000.0,178080000000.0,84400000000.0,167850000000.0,167850000000.0,127820000000,8390000000,,189480000000,19830000000.0,14290000000.0
63080000000,2120000000,-2120000000.0,144210000,-82070000,62140000,588000000,2024-03-31,TIRA.JK,2120000000,3370000000,21470000000,366800000000.0,13220000000.0,197270000000.0,79260000000.0,169530000000.0,168690000000.0,147790000000,13220000000,,182030000000,,
71830000000,1410000000,-2109999999.0,1230000000,-259800000,933110000,588800000,2024-06-30,TIRA.JK,1410000000,3770000000,20420000000,377620000000.0,13380000000.0,207220000000.0,95180000000.0,170390000000.0,170390000000.0,160770000000,13380000000,,188070000000,,
594360000000,37800000000,-6689999999.0,41900000000,-9660000000,27720000000,1500000000,2022-12-31,GLVA.JK,37800000000,44350000000,86570000000,920340000000.0,120940000000.0,582250000000.0,392000000000.0,338100000000.0,296960000000.0,544900000000,120940000000,,86330000000,422740000000,420800000000.0
423140000000,14750000000,-7320000000.0,23090000000,-5400000000,16050000000,1500000000,2023-03-31,GLVA.JK,14750000000,21560000000,52450000000,973390000000.0,68550000000.0,617610000000.0,384570000000.0,355780000000.0,313010000000.0,581150000000,68550000000,,90830000000,252760000000,243360000000.0
446030000000,18500000000,-8850000000.0,17250000000,-4110000000,12030000000,1500000000,2023-06-30,GLVA.JK,18500000000,25610000000,62290000000,983660000000.0,91300000000.0,638750000000.0,437820000000.0,344920000000.0,301040000000.0,604180000000,91300000000,,91840000000,247250000000,239110000000.0
530320000000,16329999999,-8830000000.0,18760000000,-4430000000,13960000000,1500000000,2023-09-30,GLVA.JK,16329999999,23510000000,57620000000,977250000000.0,110180000000.0,618010000000.0,435610000000.0,359240000000.0,315000000000.0,586340000000,110180000000,,88720000000,353180000000,349320000000.0
662120000000,47810000000,-7710000000.0,43060000000,-9880000000,31100000000,1500000000,2023-12-31,GLVA.JK,47810000000,55520000000,102020000000,931720000000.0,106500000000.0,539289999999.0,393100000000.0,392430000000.0,346100000000.0,511720000000,106500000000,,87410000000,365300000000,357790000000.0
424430000000,10860000000,-6040000000.0,21660000000,-5120000000,15690000000,1500000000,2024-03-31,GLVA.JK,10860000000,18250000000,53060000000,899400000000.0,51300000000.0,490420000000.0,346520000000.0,408980000000.0,361790000000.0,466820000000,51300000000,,85020000000,211430000000,202750000000.0
519380000000,17410000000,-6990000000.0,17990000000,-4260000000,8690000000,1500000000,2024-06-30,GLVA.JK,17410000000,25070000000,63560000000,1030000000000.0,100160000000.0,630060000000.0,410830000000.0,400200000000.0,347980000000.0,609210000000,100160000000,,74150000000,203470000000,200110000000.0
26130000000,647890000,-132130000.0,1250000000,-433160000,829580000,715750000,2022-12-31,LUCK.JK,647890000,3220000000,6370000000,174740000000.0,35230000000.0,38370000000.0,19290000000.0,136370000000.0,136289999999.0,29160000000,38230000000,,71540000000,8550000000,8350000000.0
27460000000,414330000,-41810000.0,481680000,-324800000,163010000,715750000,2023-03-31,LUCK.JK,414330000,3320000000,7380000000,171690000000.0,33790000000.0,35180000000.0,18420000000.0,136509999999.0,136430000000.0,25780000000,36790000000,,70490000000,1270000000,-554840000.0
24200000000,-356720000,-79210000.0,-93040000,166190000,66720000,715750000,2023-06-30,LUCK.JK,-356720000,2700000000,6090000000,170340000000.0,30440000000.0,33770000000.0,16530000000.0,136580000000.0,136500000000.0,24150000000,33439999999,,67330000000,-1240000000,-1250000000.0
28880000000,1640000000,-615340000.0,727860000,-723960000,20610000,715750000,2023-09-30,LUCK.JK,1640000000,2960000000,7630000000,175300000000.0,31570000000.0,38640000000.0,16649999999.0,136669999999.0,136600000000.0,28600000000,37570000000,,65970000000,3810000000,3850000000.0
26160000000,-1950000000,,-830040000,757260000,-66780000,715750000,2023-12-31,LUCK.JK,-1950000000,1890000000,2570000000,174610000000.0,46280000000.0,38010000000.0,16790000000.0,136590000000.0,136539999999.0,28610000000,46280000000,,65170000000,11570000000,8020000000.0
28440000000,417020000,-36690000.0,494180000,-70210000,438330000,715750000,2024-03-31,LUCK.JK,417020000,2730000000,6260000000,172370000000.0,44530000000.0,35370000000.0,16800000000.0,137009999999.0,136960000000.0,26000000000,44530000000,,63670000000,-1300000000,-2109999999.0
23390000000,-142300000,-190460000.0,-433470000,65140000,-357510000,715750000,2024-06-30,LUCK.JK,-142300000,1550000000,5590000000,171450000000.0,38800000000.0,34820000000.0,16790000000.0,136630000000.0,136590000000.0,24120000000,38800000000,,70220000000,1220000000,-5810000000.0
45520000000,2340000000,-1690000000.0,649620000,-715490000,-70320000,697270000,2022-12-31,KOPI.JK,2340000000,4689999999,11050000000,257589999999.0,12930000000.0,159710000000.0,84290000000.0,97880000000.0,97040000000.0,62930000000,12930000000,,167940000000,-6220000000,-69940000000.0
52170000000,4400000000,-2290000000.0,1770000000,-616710000,1140000000,697270000,2023-03-31,KOPI.JK,4400000000,6290000000,12950000000,290110000000.0,7420000000.0,191070000000.0,108970000000.0,99040000000.0,98180000000.0,59640000000,7420000000,,201550000000,3130000000,-31380000000.0
48970000000,1290000000,,2270000000,-1080000000,1200000000,697270000,2023-06-30,KOPI.JK,1290000000,3100000000,10880000000,323170000000.0,6170000000.0,222940000000.0,141430000000.0,100220000000.0,99380000000.0,59920000000,6170000000,,237400000000,-4080000000,-41780000000.0
49740000000,3830000000,-592850000.0,2510000000,-762990000,1740000000,697270000,2023-09-30,KOPI.JK,3830000000,5580000000,12670000000,319450000000.0,4269999999.0,217480000000.0,136100000000.0,101970000000.0,101120000000.0,59520000000,4269999999,,245700000000,12300000000,3410000000.0
30220000000,-1030000000,-215090000.0,453190000,-2120000000,-1690000000,697270000,2023-12-31,KOPI.JK,-1030000000,709940000,7050000000,345240000000.0,6590000000.0,244810000000.0,136699999999.0,100430000000.0,99550000000.0,107030000000,6590000000,,252630000000,13820000000,4540000000.0
62050000000,1790000000,-3580000000.0,-1760000000,221060000,-1530000000,697270000,2024-03-31,KOPI.JK,1790000000,7160000000,13660000000,349060000000.0,9140000000.0,250170000000.0,136479999999.0,98900000000.0,98020000000.0,117920000000,9140000000,,248860000000,4710000000,1760000000.0
67069999999,2550000000,-3920000000.0,-463480000,-165360000,-625690000,697270000,2024-06-30,KOPI.JK,2550000000,10170000000,13830000000,348950000000.0,13090000000.0,250680000000.0,145230000000.0,98270000000.0,97390000000.0,118700000000,13090000000,,244110000000,-2740000000,-4120000000.0
309370000000,-19150000000,-8070000000.0,-26780000000,0,-26780000000,2420000000,2022-12-31,DAYA.JK,-19150000000,22210000000,73570000000,687500000000.0,70030000000.0,653460000000.0,269860000000.0,34040000000.0,34040000000.0,574580000000,70030000000,,281380000000,77640000000,62830000000.0
304220000000,825580000,-7380000000.0,-5220000000,-1010000000,-6230000000,2420000000,2023-03-31,DAYA.JK,825580000,30020000000,84020000000,633020000000.0,53850000000.0,605220000000.0,262930000000.0,27810000000.0,27810000000.0,524440000000,53850000000,,262640000000,2830000000,-4170000000.0
397990000000,-2920000000,-7320000000.0,-7920000000,1030000000,-6890000000,2420000000,2023-06-30,DAYA.JK,-2920000000,32500000000,102280000000,759100000000.0,180120000000.0,738180000000.0,256290000000.0,20920000000.0,20920000000.0,661490000000,180120000000,,250690000000,155120000000,149620000000.0
394540000000,-4130000000,-7770000000.0,-11730000000,-4320000000,-16050000000,2420000000,2023-09-30,DAYA.JK,-4130000000,25920000000,95000000000,727080000000.0,175370000000.0,720940000000.0,249410000000.0,6140000000.0,6140000000.0,642910000000,175370000000,,241150000000,27640000000,21520000000.0
449250000000,18500000000,,17220000000,-4240000000,12980000000,2420000000,2023-12-31,DAYA.JK,18500000000,48710000000,111220000000,689740000000.0,114400000000.0,672140000000.0,147470000000.0,17610000000.0,17610000000.0,593180000000,114400000000,,256600000000,100330000000,83600000000.0
439090000000,12500000000,-5110000000.0,6090000000,-1510000000,4580000000,2420000000,2024-03-31,DAYA.JK,12500000000,43300000000,115900000000,712900000000.0,42250000000.0,690710000000.0,170010000000.0,22190000000.0,22190000000.0,609830000000,42250000000,,249450000000,-66269999999,-78260000000.0
506690000000,26930000000,-6840000000.0,16430000000,-3930000000,12490000000,2420000000,2024-06-30,DAYA.JK,26930000000,57160000000,143360000000,678710000000.0,42050000000.0,644220000000.0,173720000000.0,34500000000.0,34500000000.0,542990000000,42050000000,,278470000000,57340000000,46890000000.0
38060000000,-2000000000,-39310000.0,-1500000000,-185910000,-1680000000,96000000,2022-12-31,LMSH.JK,-2000000000,-1280000000,-488630000,132400000000.0,19420000000.0,20830000000.0,0.0,111570000000.0,111570000000.0,12170000000,33740000000,,55900000000,3870000000,3870000000.0
26260000000,2840000000,0.0,2660000000,-10460000,2650000000,96000000,2023-03-31,LMSH.JK,2840000000,3560000000,4920000000,130180000000.0,19830000000.0,15960000000.0,0.0,114220000000.0,114220000000.0,7300000000,33939999999,,55080000000,688330000,688330000.0
20270000000,-2770000000,-75000000.0,-2530000000,33080000,-2500000000,96000000,2023-06-30,LMSH.JK,-2770000000,-2089999999,-511860000,124020000000.0,11120000000.0,12300000000.0,0.0,111720000000.0,111720000000.0,3640000000,25300000000,,54430000000,-8480000000,-8620000000.0
32310000000,-5540000000,0.0,-4750000000,45420000,-4700000000,96000000,2023-09-30,LMSH.JK,-5540000000,-4860000000,-2400000000,124380000000.0,17750000000.0,17360000000.0,0.0,107020000000.0,107020000000.0,8700000000,32220000000,,53670000000,6590000000,6590000000.0
34140000000,-1650000000,0.0,-1500000000,265660000,-1230000000,96000000,2023-12-31,LMSH.JK,-1650000000,-969720000,1750000000,125150000000.0,19760000000.0,20420000000.0,0.0,104740000000.0,104740000000.0,13730000000,34290000000,,53410000000,2109999999,2120000000.0
20350000000,-1200000000,0.0,-529320000,107280000,-422030000,96000000,2024-03-31,LMSH.JK,-1200000000,-529000000,1250000000,125180000000.0,22480000000.0,20870000000.0,0.0,104310000000.0,104310000000.0,14180000000,37300000000,,52730000000,2700000000,2680000000.0
22250000000,-3370000000,0.0,-2590000000,107860000,-2480000000,96000000,2024-06-30,LMSH.JK,-3370000000,-2700000000,-629220000,121600000000.0,26260000000.0,19770000000.0,0.0,101830000000.0,101830000000.0,13210000000,32549999999,,52030000000,-5180000000,-5180000000.0
32619999999,3719999999,-3860000.0,4000000000,-4320000000,-319210000,418000000,2022-12-31,BLUE.JK,3719999999,4210000000,9760000000,95880000000.0,7350000000.0,8020000000.0,0.0,87860000000.0,87860000000.0,6660000000,12360000000,,38490000000,6820000000,5590000000.0
40040000000,8199999999,-152440000.0,8100000000,0,8100000000,418000000,2023-03-31,BLUE.JK,8199999999,8690000000,14310000000,101890000000.0,5290000000.0,5920000000.0,0.0,95960000000.0,95960000000.0,4560000000,10300000000,,38460000000,-1589999999,-2060000000.0
27910000000,3270000000,-7270000.0,3270000000,0,3270000000,418000000,2023-06-30,BLUE.JK,3270000000,3780000000,8230000000,104700000000.0,8630000000.0,5460000000.0,0.0,99240000000.0,99240000000.0,4099999999,13640000000,,39010000000,4400000000,3340000000.0
43260000000,8940000000,-12790000.0,9060000000,-3880000000,5180000000,418000000,2023-09-30,BLUE.JK,8940000000,9460000000,17340000000,100740000000.0,3590000000.0,10110000000.0,0.0,90620000000.0,90620000000.0,8750000000,3590000000,,39640000000,9900000000,8750000000.0
31870000000,1160000000,,1110000000,-927020000,179280000,418000000,2023-12-31,BLUE.JK,1160000000,1700000000,7060000000,103990000000.0,10670000000.0,13290000000.0,5210000000.0,90700000000.0,90700000000.0,8140000000,10670000000,,45470000000,3020000000,5060000000.0
35430000000,5420000000,-51940000.0,5610000000,0,5610000000,418000000,2024-03-31,BLUE.JK,5420000000,5970000000,10940000000,108280000000.0,9200000000.0,11980000000.0,5880000000.0,96310000000.0,96310000000.0,7040000000,9200000000,,47000000000,609360000,-1470000000.0
36750000000,5080000000,-65610000.0,5050000000,-2350000000,2710000000,418000000,2024-06-30,BLUE.JK,5080000000,5680000000,12290000000,111420000000.0,5420000000.0,10060000000.0,5000000000.0,101360000000.0,101360000000.0,5090000000,5420000000,,46390000000,-3790000000,-3780000000.0
17200000000,-281210000,-320000000.0,-598600000,96030000,-502570000,1250000000,H1 '21-12-31,SOFA.JK,-281210000,1410000000,4560000000,69450000000.0,5740000000.0,23440000000.0,12510000000.0,46010000000.0,46010000000.0,18550000000,5740000000,,42380000000,-1200000000,-2009999999.0
20240000000,-2120000000,-779890000.0,-3280000000,693370000,-2580000000,1650000000,H2 '21-12-31,SOFA.JK,-2120000000,1790000000,5620000000,64099999999.0,1790000000.0,20360000000.0,4179999999.0,43740000000.0,43740000000.0,14620000000,1790000000,,45100000000,14040000000,7070000000.0
18540000000,-2300000000,-554570000.0,-2750000000,492590000,-2260000000,1650000000,H1 '22-12-31,SOFA.JK,-2300000000,1620000000,4200000000,64160000000.0,2460000000.0,22750000000.0,4430000000.0,41410000000.0,41410000000.0,18220000000,2460000000,,43880000000,-339820000,-339820000.0
28490000000,4440000000,-435170000.0,4120000000,-1010000000,3100000000,1650000000,H2 '22-12-31,SOFA.JK,4440000000,8680000000,11070000000,62050000000.0,3840000000.0,17160000000.0,2080000000.0,44890000000.0,44890000000.0,13710000000,3840000000,,40260000000,6800000000,4250000000.0
21230000000,739480000,-245380000.0,364420000,-128289999,236130000,1650000000,H1 '23-12-31,SOFA.JK,739480000,4880000000,8510000000,61400000000.0,4730000000.0,16340000000.0,722070000.0,45060000000.0,45060000000.0,12850000000,4730000000,,36880000000,3100000000,2260000000.0
25410000000,64680000,-256060000.0,136130000,-263769999,-127630000,1650000000,H2 '23-12-31,SOFA.JK,64680000,5340000000,8279999999,63940000000.0,8420000000.0,18520000000.0,3330000000.0,45410000000.0,45410000000.0,15400000000,8420000000,,33729999999,3510000000,2490000000.0
23850000000,810490000,-379580000.0,674820000,-142930000,531890000,1650000000,H1 '24-12-31,SOFA.JK,810490000,4440000000,9410000000,64239999999.0,4830000000.0,18360000000.0,1440000000.0,45880000000.0,45880000000.0,14700000000,4830000000,,31080000000,-261690000,-1320000000.0
1120000000.0,-95680000.0,,-103320000.0,0.0,-103320000.0,2430000000.0,2022-09-30,CPRI.JK,-95680000.0,600190000.0,,209460000000.0,1130000000.0,25690000000.0,0.0,183770000000.0,183310000000.0,,1130000000.0,,,892440000.0,892440000.0
,,,,,,,2022-12-31,CPRI.JK,,,,,,,,,,,,,,,
,,,,,,,2023-03-31,CPRI.JK,,,,,,,,,,,,,,,
,,,,,,,2023-06-30,CPRI.JK,,,,,,,,,,,,,,,
,,,,,,,2023-09-30,CPRI.JK,,,,,,,,,,,,,,,
,,,,,,,2023-12-31,CPRI.JK,,,,,,,,,,,,,,,
,,,,,,,2024-03-31,CPRI.JK,,,,,,,,,,,,,,,
567330000000,34049999999,-16690000000.0,20960000000,-5050000000,15910000000,3410000000,2022-09-30,SMKL.JK,34049999999,48550000000,124470000000,2060000000000.0,7140000000.0,1200000000000.0,771930000000.0,857750000000.0,857750000000.0,1000000000000,7140000000,,896160000000,84990000000,58520000000.0
521020000000,13600000000,-13250000000.0,4450000000,-2850000000,1600000000,3420000000,2022-12-31,SMKL.JK,13600000000,29610000000,69240000000,2020000000000.0,2730000000.0,1070000000000.0,808570000000.0,958400000000.0,958400000000.0,895660000000,2730000000,,1080000000000,43600000000,-46000000000.0
499390000000,29610000000,-13720000000.0,20490000000,-4670000000,15820000000,3410000000,2023-03-31,SMKL.JK,29610000000,47480000000,81920000000,1970000000000.0,13390000000.0,997380000000.0,705450000000.0,975370000000.0,975370000000.0,842080000000,13390000000,,1090000000000,137150000000,112740000000.0
400970000000,-5370000000,-11200000000.0,-14860000000,3110000000,-11750000000,3420000000,2023-06-30,SMKL.JK,-5370000000,8980000000,51220000000,1960000000000.0,1600000000.0,1040000000000.0,711330000000.0,923750000000.0,923750000000.0,891360000000,1600000000,,1100000000000,21520000000,-14310000000.0
427730000000,16550000000,-13040000000.0,6710000000,-1900000000,4810000000,3420000000,2023-09-30,SMKL.JK,16550000000,34259999999,67379999999,1930000000000.0,7450000000.0,1000000000000.0,711300000000.0,929700000000.0,929700000000.0,852700000000,7450000000,,1110000000000,39820000000,14280000000.0
411210000000,19710000000,-14540000000.0,8020000000,-5060000000,2969999999,3420000000,2023-12-31,SMKL.JK,19710000000,36430000000,68890000000,1890000000000.0,6720000000.0,963900000000.0,671200000000.0,927050000000.0,927050000000.0,823560000000,6720000000,,1140000000000,50720000000,45180000000.0
426780000000,29930000000,-10320000000.0,21950000000,-4640000000,17310000000,3420000000,2024-03-31,SMKL.JK,29930000000,47310000000,79280000000,1980000000000.0,6830000000.0,1040000000000.0,703780000000.0,943920000000.0,943920000000.0,910470000000,6830000000,,1130000000000,9650000000,1260000000.0
30680000000,2550000000,-243460000.0,2380000000,-738490000,1640000000,2000000000,2022-12-31,DEWI.JK,2550000000,2610000000,4710000000,160200000000.0,10770000000.0,15650000000.0,13180000000.0,144560000000.0,144560000000.0,13340000000,10770000000,,78800000000,-76240000000,-84440000000.0
20490000000,1790000000,-257940000.0,1530000000,-291390000,1240000000,2000000000,2023-03-31,DEWI.JK,1790000000,2040000000,3060000000,156890000000.0,2890000000.0,13010000000.0,10430000000.0,143880000000.0,143880000000.0,9980000000,2890000000,,78210000000,4360000000,1760000000.0
10770000000,1680000000,,1340000000,-250510000,1090000000,2000000000,2023-06-30,DEWI.JK,1680000000,1830000000,3340000000,171500000000.0,1000000000.0,24610000000.0,22110000000.0,146890000000.0,146890000000.0,12690000000,1000000000,,81880000000,-19270000000,-20680000000.0
28930000000,4550000000,,5200000000,-991520000,4200000000,2000000000,2023-09-30,DEWI.JK,4550000000,4890000000,5610000000,176580000000.0,20070000000.0,21930000000.0,20800000000.0,154650000000.0,154650000000.0,10260000000,20070000000,,79330000000,12190000000,13680000000.0
44830000000,359100000,-1470000000.0,-742190000,350650000,-391530000,2000000000,2023-12-31,DEWI.JK,359100000,425000000,2380000000,177210000000.0,15550000000.0,26370000000.0,22070000000.0,150840000000.0,150840000000.0,14810000000,15550000000,,82290000000,3400000000,1140000000.0
10120000000,1110000000,-278120000.0,830740000,-157840000,672900000,2000000000,2024-03-31,DEWI.JK,1110000000,1359999999,2060000000,179260000000.0,22450000000.0,27640000000.0,23430000000.0,151610000000.0,151610000000.0,16440000000,22450000000,,82010000000,11160000000,
12670000000,1390000000,,1100000000,-209530000,893250000,1380000000,2024-06-30,DEWI.JK,1390000000,1600000000,2520000000,177870000000.0,10710000000.0,25000000000.0,21440000000.0,152870000000.0,152870000000.0,14170000000,10710000000,,78560000000,-37970000000,
86540000000,-2500000000,,-3160000000,261339999,-2900000000,1240000000,2022-12-31,WAPO.JK,-2500000000,,853100000,97500000000.0,2990000000.0,26490000000.0,53550000.0,71020000000.0,71020000000.0,25770000000,2990000000,,43880000000,-437780000,-437780000.0
64200000000,-113840000,,-38600000,-54860000,-93460000,1240000000,2023-03-31,WAPO.JK,-113840000,-59930000.0,1510000000,103700000000.0,4990000000.0,32780000000.0,23730000.0,70920000000.0,70920000000.0,32090000000,4990000000,,45400000000,2000000000,2000000000.0
86380000000,-147780000,,885570000,-212210000,673360000,1240000000,2023-06-30,WAPO.JK,-147780000,497930000.0,1110000000,92750000000.0,6540000000.0,21150000000.0,10420000.0,71600000000.0,71600000000.0,20480000000,6540000000,,45030000000,3240000000,1550000000.0
101840000000,-157720000,,78580000,-100110000,-21540000,1240000000,2023-09-30,WAPO.JK,-157720000,350030000.0,1839999999,127450000000.0,7510000000.0,55880000000.0,31350000.0,71570000000.0,71570000000.0,55180000000,7510000000,,45610000000,2140000000,968110000.0
168530000000,15550000,0.0,-268850000,-70940000,-339790000,1240000000,2023-12-31,WAPO.JK,15550000,,6230000000,131940000000.0,9680000000.0,60680000000.0,21030000.0,71250000000.0,71250000000.0,59920000000,9680000000,,46150000000,2260000000,2170000000.0
319480000000,3860000000,,3860000000,-1060000000,2800000000,1240000000,2024-03-31,WAPO.JK,3860000000,4179999999.0,6950000000,162780000000.0,7500000000.0,88740000000.0,10830000.0,74050000000.0,74050000000.0,87980000000,7500000000,,54310000000,6410000000,-2180000000.0
369570000000,-342580000,,412270000,-56880000,355390000,1240000000,2024-06-30,WAPO.JK,-342580000,199730000.0,2990000000,131539999999.0,5210000000.0,57140000000.0,635900.0,74400000000.0,74400000000.0,56390000000,5210000000,,53870000000,-3240000000,-2290000000.0
9140000000,21500000000,,13700000000,-34049999999,-20350000000,1520000000,2022-12-31,IBFN.JK,21500000000,,,521809999999.0,33659999999.0,1090000000000.0,964630000000.0,-563340000000.0,-563340000000.0,,33659999999,,,8960000000,8960000000.0
1460000000,-1980000000,,-2790000000,-10060000000,-12840000000,1520000000,2023-03-31,IBFN.JK,-1980000000,-1970000000.0,,500910000000.0,51050000000.0,1080000000000.0,957240000000.0,-576180000000.0,-576180000000.0,,51050000000,,,21630000000,21630000000.0
5140000000,234070000,,-13120000000,-10060000000,-23180000000,1520000000,2023-06-30,IBFN.JK,234070000,243620000.0,,485560000000.0,59890000000.0,1080000000000.0,951490000000.0,-599360000000.0,-599360000000.0,,59890000000,,,14510000000,14510000000.0
8770000000,4790000000,,-9990000000,-10060000000,-20050000000,1520000000,2023-09-30,IBFN.JK,4790000000,4800000000.0,,480300000000.0,67379999999.0,1100000000000.0,949650000000.0,-619410000000.0,-619410000000.0,,67379999999,,,12250000000,12250000000.0
7740000000,12830000000,,-1740000000,-9990000000,-11720000000,1520000000,2023-12-31,IBFN.JK,12830000000,12830000000.0,,472510000000.0,88740000000.0,1100000000000.0,942360000000.0,-631130000000.0,-631130000000.0,,88740000000,,,36940000000,24730000000.0
8449999999,1740000000,,-13020000000,-10060000000,-23070000000,1520000000,2024-03-31,IBFN.JK,1740000000,2760000000.0,,451160000000.0,71150000000.0,1110000000000.0,931320000000.0,-654210000000.0,-654210000000.0,,71150000000,,,-4630000000,-4630000000.0
8100000000,-1270000000,,-15970000000,-10270000000,-26240000000,1520000000,2024-06-30,IBFN.JK,-1270000000,-250700000.0,,439960000000.0,52620000000.0,1120000000000.0,909080000000.0,-680450000000.0,-680450000000.0,,52620000000,,,-13950000000,-13950000000.0
54710000000,-173950000,-2009999999.0,269990000,-846620000,-572550000,2160000000,2022-12-31,ENZO.JK,-173950000,1560000000,13860000000,313330000000.0,282720000.0,152820000000.0,106630000000.0,160510000000.0,160070000000.0,134039999999,282720000,,117850000000,-25110000000,-31250000000.0
91220000000,615490000,-2550000000.0,-1859999999,-576170000,-2390000000,2160000000,2023-03-31,ENZO.JK,615490000,2500000000,9000000000,302530000000.0,6210000000.0,144600000000.0,118080000000.0,157930000000.0,157530000000.0,126590000000,6210000000,,121840000000,-1640000000,-7760000000.0
157230000000,4689999999,-3160000000.0,2469999999,485220000,2910000000,2160000000,2023-06-30,ENZO.JK,4689999999,6540000000,13300000000,306780000000.0,527630000.0,145460000000.0,110580000000.0,161330000000.0,161880000000.0,118980000000,527630000,,119770000000,-3570000000,-4010000000.0
127680000000,1540000000,-2710000000.0,862260000,-696960000,186320000,2160000000,2023-09-30,ENZO.JK,1540000000,4960000000,9230000000,306480000000.0,511640000.0,144850000000.0,110960000000.0,161640000000.0,161210000000.0,120320000000,511640000,,118140000000,-181020000,-2969999999.0
135169999999,-1040000000,-4700000000.0,-5120000000,418900000,-4640000000,2160000000,2023-12-31,ENZO.JK,-1040000000,-86950000,9030000000,355680000000.0,20350000000.0,199810000000.0,158410000000.0,155870000000.0,155520000000.0,185900000000,20350000000,,120640000000,-34700000000,-34090000000.0
149040000000,5590000000,-3600000000.0,2469999999,-1110000000,1380000000,2160000000,2024-03-31,ENZO.JK,5590000000,7710000000,13770000000,378420000000.0,37710000000.0,221350000000.0,176180000000.0,157080000000.0,156750000000.0,204360000000,37710000000,,117260000000,-18410000000,-18450000000.0
165010000000,6600000000,-4390000000.0,4570000000,-367390000,4170000000,2160000000,2024-06-30,ENZO.JK,6600000000,8180000000,16739999999,399670000000.0,36350000000.0,238590000000.0,178880000000.0,161080000000.0,160690000000.0,211410000000,36350000000,,115730000000,19660000000,18190000000.0
6300000000,-988160000,-1960000000.0,-2430000000,266810000,-2140000000,1000000000,2022-12-31,SOTS.JK,-988160000,327460000,3050000000,405020000000.0,11830000000.0,163250000000.0,73380000000.0,241770000000.0,229860000000.0,13700000000,11830000000,,385270000000,-2310000000,-2840000000.0
5090000000,-1370000000,-1930000000.0,-3260000000,0,-3250000000,935520000,2023-03-31,SOTS.JK,-1370000000,-43190000,2100000000,403290000000.0,10810000000.0,164780000000.0,71610000000.0,238510000000.0,226600000000.0,13460000000,10810000000,,384580000000,-2800000000,-7939999999.0
4740000000,-2730000000,-2080000000.0,-4630000000,0,-4610000000,935520000,2023-06-30,SOTS.JK,-2730000000,-1390000000,1580000000,402400000000.0,10590000000.0,168520000000.0,70020000000.0,233880000000.0,222000000000.0,13950000000,10590000000,,383600000000,-3480000000,-4410000000.0
