total_revenue,gross_income,operating_income,interest_expense_non_operating,pretax_income,income_taxes,net_income,diluted_shares_outstanding,ebitda,ebit,date,symbol,total_assets,cash_and_short_term_investments,cash_only,total_non_current_assets,total_liabilities,total_current_liabilities,total_equity,stockholders_equity,total_debt,total_cash_and_due_from_banks,net_operating_cash_flow,free_cash_flow
4490000000000,,839290000000,,844450000000,-191100000000,650670000000,36180000000.0,,,2023-06-30,BNLI.JK,251480000000000.0,,,,212870000000000.0,,38620000000000.0,38620000000000.0,16879999999999.0,30990000000000,1230000000000.0,1210000000000.0
4610000000000,,967180000000,,958030000000,-216280000000,733910000000,36180000000.0,,,2023-09-30,BNLI.JK,251940000000000.0,,,,212720000000000.0,,39220000000000.0,39220000000000.0,19950000000000.0,27130000000000,1110000000000.0,1080000000000.0
4620000000000,,614430000000,,595230000000,-136550000000,444700000000,36180000000.0,,,2023-12-31,BNLI.JK,257480000000000.0,,,,217480000000000.0,,39990000000000.0,39990000000000.0,18150000000000.0,31440000000000,1850000000000.0,1760000000000.0
4650000000000,,1050000000000,,1060000000000,-238330000000,807310000000,36180000000.0,,,2024-03-31,BNLI.JK,252970000000000.0,,,,212160000000000.0,,40810000000000.0,40810000000000.0,21010000000000.0,14200000000000,1640000000000.0,1620000000000.0
4640000000000,,963650000000,,948150000000,-214430000000,722270000000,36180000000.0,,,2024-06-30,BNLI.JK,258480000000000.0,,,,217980000000000.0,,40490000000000.0,40490000000000.0,14400000000000.0,22780000000000,958990000000.0,898620000000.0
522159999999,62360000000,41340000000,-8890000000.0,33310000000,-7770000000,25540000000,1290000000.0,48570000000.0,41340000000,2022-12-31,ERTX.JK,1240000000000.0,17580000000.0,17580000000.0,543000000000.0,872220000000.0,589270000000.0,365980000000.0,365960000000.0,653350000000.0,,-19500000000.0,-27750000000.0
489180000000,52180000000,31660000000,-10290000000.0,20640000000,-3100000000,17540000000,1290000000.0,39080000000.0,31660000000,2023-03-31,ERTX.JK,1210000000000.0,40460000000.0,40460000000.0,522809999999.0,837910000000.0,564470000000.0,369790000000.0,369780000000.0,643620000000.0,,16170000000.0,9340000000.0
427830000000,43980000000,21530000000,-10120000000.0,13740000000,-2390000000,11350000000,1290000000.0,28950000000.0,21530000000,2023-06-30,ERTX.JK,1130000000000.0,54010000000.0,54010000000.0,527659999999.0,763170000000.0,464940000000.0,366200000000.0,366180000000.0,558510000000.0,,113860000000.0,101660000000.0
400730000000,35420000000,22490000000,-10770000000.0,4630000000,10760000,4640000000,1290000000.0,30160000000.0,22490000000,2023-09-30,ERTX.JK,1230000000000.0,59430000000.0,59430000000.0,548030000000.0,852010000000.0,532350000000.0,382210000000.0,382190000000.0,664050000000.0,,-56970000000.0,-69580000000.0
522490000000,48020000000,19790000000,-11630000000.0,11540000000,-3580000000,7960000000,1290000000.0,27800000000.0,19790000000,2023-12-31,ERTX.JK,1240000000000.0,53410000000.0,53410000000.0,553390000000.0,855180000000.0,538100000000.0,386040000000.0,386030000000.0,622530000000.0,,46220000000.0,32600000000.0
468440000000,43420000000,21560000000,-11040000000.0,9370000000,-1480000000,7880000000,1290000000.0,29700000000.0,21560000000,2024-03-31,ERTX.JK,1240000000000.0,94360000000.0,94360000000.0,566830000000.0,833630000000.0,516409999999.0,405510000000.0,405490000000.0,610100000000.0,,76090000000.0,69420000000.0
374810000000,29190000000,11540000000,-15430000000.0,-3590000000,-32040000,-3630000000,1290000000.0,20090000000.0,11540000000,2024-06-30,ERTX.JK,1210000000000.0,41640000000.0,41640000000.0,590600000000.0,795750000000.0,470880000000.0,415130000000.0,415110000000.0,608410000000.0,,-18130000000.0,-32290000000.0
5560000000,3380000000,478740000,-11960000.0,475310000,-351700000,123580000,3440000000.0,855300000.0,478740000,2022-12-31,AWAN.JK,24610000000.0,7510000000.0,7510000000.0,9010000000.0,3860000000.0,2260000000.0,20750000000.0,20750000000.0,1010000000.0,,,
5430000000,2680000000,132990000,-4530000.0,150310000,-131430000,18960000,2690000000.0,387090000.0,132990000,2023-03-31,AWAN.JK,,,,,,,,,,,-11000000000.0,-11210000000.0
6370000000,2330000000,-2400000000,-61050000.0,-2380000000,91160000,-2290000000,3440000000.0,-1250000000.0,-2400000000,2023-06-30,AWAN.JK,93390000000.0,54260000000.0,54260000000.0,19970000000.0,4980000000.0,2350000000.0,88410000000.0,88410000000.0,2410000000.0,,2510000000.0,-4750000000.0
11360000000,7120000000,2700000000,-157070000.0,3050000000,-459060000,2600000000,3440000000.0,4350000000.0,2700000000,2023-09-30,AWAN.JK,96220000000.0,43190000000.0,43190000000.0,24260000000.0,5220000000.0,2670000000.0,91000000000.0,91000000000.0,1760000000.0,,-8660000000.0,-12910000000.0
8630000000,6600000000,341500000,-203720000.0,927570000,-630710000,296720000,3440000000.0,1010000000.0,341500000,2023-12-31,AWAN.JK,97710000000.0,29450000000.0,29450000000.0,46240000000.0,6400000000.0,3480000000.0,91320000000.0,91320000000.0,1110000000.0,,2920000000.0,-8760000000.0
11580000000,6170000000,1480000000,-99420000.0,2089999999,-515860000,1580000000,3440000000.0,3360000000.0,1480000000,2024-03-31,AWAN.JK,98980000000.0,22560000000.0,22560000000.0,44720000000.0,5800000000.0,2960000000.0,93190000000.0,92900000000.0,1030000000.0,,-4630000000.0,-4650000000.0
11000000000,6450000000,216200000,-59080000.0,332190000,-215450000,154660000,3440000000.0,1470000000.0,216200000,2024-06-30,AWAN.JK,98420000000.0,19610000000.0,19610000000.0,44000000000.0,5120000000.0,1800000000.0,93300000000.0,93050000000.0,955240000.0,,-2450000000.0,-2840000000.0
349510000000,,169440000000,,169680000000,-37170000000,132520000000,4030000000.0,,,2022-12-31,BBMD.JK,16579999999999.0,,,,12030000000000.0,,4550000000000.0,4550000000000.0,747530000000.0,1300000000000,-587490000000.0,-613660000000.0
331610000000,,129550000000,,130430000000,-28690000000,101730000000,4030000000.0,,,2023-03-31,BBMD.JK,16489999999999.0,,,,11780000000000.0,,4710000000000.0,4710000000000.0,373760000000.0,1450000000000,-25550000000.0,-33600000000.0
333340000000,,103150000000,,103750000000,-22830000000,80930000000,4030000000.0,,,2023-06-30,BBMD.JK,16329999999999.0,,,,11430000000000.0,,4900000000000.0,4900000000000.0,18220000000.0,804680000000,939190000000.0,932560000000.0
322810000000,,146850000000,,146500000000,-32229999999,114270000000,4030000000.0,,,2023-09-30,BBMD.JK,16500000000000.0,,,,11740000000000.0,,4760000000000.0,4760000000000.0,217620000000.0,1340000000000,-477540000000.0,-485330000000.0
330630000000,,154220000000,,154430000000,-34229999999,120200000000,4030000000.0,,,2023-12-31,BBMD.JK,16050000000000.0,,,,11150000000000.0,,4900000000000.0,4900000000000.0,13410000000.0,950410000000,-44590000000.0,-84820000000.0
319760000000,,110590000000,,110680000000,-24350000000,86330000000,4030000000.0,,,2024-03-31,BBMD.JK,16110000000000.0,,,,11140000000000.0,,4960000000000.0,4960000000000.0,5310000000.0,989610000000,66599999999.0,61490000000.0
314240000000,,97500000000,,98270000000,-21620000000,76650000000,4030000000.0,,,2024-06-30,BBMD.JK,16110000000000.0,,,,11260000000000.0,,4850000000000.0,4850000000000.0,242210000000.0,560240000000,173190000000.0,167630000000.0
4240000000,103430000,-4320000000,-506000.0,-4400000000,-23860000,-4430000000,600000000.0,-3719999999.0,-4320000000,2022-12-31,PKPK.JK,71630000000.0,1460000000.0,1460000000.0,40070000000.0,60980000000.0,38080000000.0,10650000000.0,10650000000.0,24090000000.0,,271290000.0,271290000.0
22680000000,1000000000,-1839999999,-292000.0,-1839999999,0,-1839999999,600000000.0,-1230000000.0,-1839999999,2023-03-31,PKPK.JK,79400000000.0,551500000.0,551500000.0,39460000000.0,70590000000.0,47690000000.0,8820000000.0,8820000000.0,24090000000.0,,-903690000.0,-903690000.0
6250000000,2150000000,-514650000,-629000.0,-514110000,0,-514110000,600000000.0,91520000.0,-514650000,2023-06-30,PKPK.JK,76710000000.0,267690000.0,267690000.0,38860000000.0,68400000000.0,45340000000.0,8300000000.0,8300000000.0,22090000000.0,,1720000000.0,1720000000.0
16520000000,-21270000,-4160000000,-1020000.0,-3620000000,0,-3620000000,947090000.0,-3550000000.0,-4160000000,2023-09-30,PKPK.JK,252070000000.0,207740000000.0,207740000000.0,38250000000.0,8670000000.0,7020000000.0,243400000000.0,243400000000.0,0.0,,-9990000000.0,-9990000000.0
12370000000,1950000000,-1990000000,-630000.0,-141470000,0,-141470000,1200000000.0,-1380000000.0,-1990000000,2023-12-31,PKPK.JK,251200000000.0,203190000000.0,203190000000.0,38090000000.0,7840000000.0,6090000000.0,243360000000.0,243360000000.0,0.0,,-5000000000.0,-5000000000.0
5910000000,1210000000,-4080000000,-563000.0,-3719999999,0,-3060000000,1200000000.0,-3460000000.0,-4080000000,2024-03-31,PKPK.JK,295460000000.0,31250000000.0,31250000000.0,257410000000.0,59140000000.0,57390000000.0,236330000000.0,210570000000.0,51500000000.0,,-625140000.0,-8160000000.0
11440000000,2600000000,930210000,-621000.0,-13960000000,0,-14410000000,1200000000.0,1290000000.0,930210000,2024-06-30,PKPK.JK,327000000000.0,30860000000.0,30860000000.0,265440000000.0,104630000000.0,102880000000.0,222370000000.0,196160000000.0,71500000000.0,,-1420000000.0,-42410000000.0
15560000000,531880000,-314800000,-445220000.0,-738380000,-215660000,-954030000,1110000000.0,155690000.0,-314800000,2022-12-31,ESIP.JK,98500000000.0,2100000000.0,2100000000.0,63030000000.0,3220000000.0,2290000000.0,95280000000.0,95280000000.0,1609999999.0,,7230000000.0,2160000000.0
14570000000,811780000,199880000,-60680000.0,144190000,-86180,144110000,1110000000.0,577080000.0,199880000,2023-03-31,ESIP.JK,97890000000.0,853780000.0,853780000.0,62680000000.0,2469999999.0,1750000000.0,95430000000.0,95430000000.0,1260000000.0,,-865240000.0,-878810000.0
13950000000,865160000,189500000,-52100000.0,139020000,-43200000,95820000,1110000000.0,603350000.0,189500000,2023-06-30,ESIP.JK,97430000000.0,1130000000.0,1130000000.0,62340000000.0,1900000000.0,1370000000.0,95520000000.0,95520000000.0,771230000.0,,843340000.0,775870000.0
15860000000,1120000000,334340000,-40210000.0,416170000,-46850000,369320000,1110000000.0,769770000.0,334340000,2023-09-30,ESIP.JK,97600000000.0,1910000000.0,1910000000.0,62420000000.0,1710000000.0,1250000000.0,95890000000.0,95890000000.0,487010000.0,,1580000000.0,1040000000.0
17700000000,944890000,473940000,-39180000.0,315370000,-47100000,268279999,1110000000.0,936760000.0,473940000,2023-12-31,ESIP.JK,100610000000.0,3570000000.0,3570000000.0,63260000000.0,4300000000.0,3440000000.0,96320000000.0,96320000000.0,1440000000.0,,1990000000.0,1140000000.0
14250000000,876980000,317710000,-39920000.0,287870000,-34000000,253870000,1110000000.0,785670000.0,317710000,2024-03-31,ESIP.JK,99220000000.0,1280000000.0,1280000000.0,62810000000.0,2650000000.0,1520000000.0,96570000000.0,96570000000.0,1240000000.0,,-2069999999.0,-2089999999.0
15330000000,1050000000,328870000,-33430000.0,300790000,-30010000,270780000,1110000000.0,792850000.0,328870000,2024-06-30,ESIP.JK,99940000000.0,1760000000.0,1760000000.0,62610000000.0,3100000000.0,2440000000.0,96840000000.0,96840000000.0,956670000.0,,1020000000.0,762380000.0
72350000000,12690000000,6410000000,-6960000000.0,-1080000000,-1190000000,-2230000000,1440000000.0,7250000000.0,6410000000,2022-12-31,INCF.JK,464410000000.0,9150000000.0,9150000000.0,128949999999.0,318960000000.0,308780000000.0,145450000000.0,144260000000.0,304600000000.0,,15260000000.0,15250000000.0
63330000000,11300000000,8380000000,-6910000000.0,1470000000,0,1450000000,1440000000.0,8930000000.0,8380000000,2023-03-31,INCF.JK,462430000000.0,10830000000.0,10830000000.0,128400000000.0,315510000000.0,305340000000.0,146920000000.0,145710000000.0,300330000000.0,,5950000000.0,
69780000000,12270000000,8400000000,-6710000000.0,1750000000,0,1730000000,1440000000.0,8980000000.0,8400000000,2023-06-30,INCF.JK,452950000000.0,16120000000.0,16120000000.0,127820000000.0,304290000000.0,294110000000.0,148660000000.0,147440000000.0,290980000000.0,,14630000000.0,
31290000000,9130000000,6810000000,-6500000000.0,162040000,0,156850000,1440000000.0,7340000000.0,6810000000,2023-09-30,INCF.JK,452360000000.0,7440000000.0,7440000000.0,127300000000.0,303540000000.0,293360000000.0,148830000000.0,147590000000.0,287060000000.0,,-5980000000.0,-5980000000.0
37850000000,4360000000,4960000000,-6310000000.0,-1240000000,-1359999999,-2550000000,1440000000.0,5400000000.0,4960000000,2023-12-31,INCF.JK,446240000000.0,8800000000.0,8800000000.0,126110000000.0,299270000000.0,289350000000.0,146980000000.0,145810000000.0,283060000000.0,,6580000000.0,6580000000.0
46050000000,9500000000,7140000000,-6230000000.0,921710000,0,910950000,1440000000.0,7630000000.0,7140000000,2024-03-31,INCF.JK,443510000000.0,10320000000.0,10320000000.0,125620000000.0,295610000000.0,285690000000.0,147900000000.0,146720000000.0,279030000000.0,,5560000000.0,5560000000.0
63330000000,9680000000,7190000000,-6260000000.0,663010000,0,647930000,1440000000.0,7660000000.0,7190000000,2024-06-30,INCF.JK,439140000000.0,10170000000.0,10170000000.0,166990000000.0,290580000000.0,280660000000.0,148560000000.0,147370000000.0,277360000000.0,,1520000000.0,1520000000.0
5470000000000,,1130000000000,,1030000000000,-225200000000,776900000000,9770000000.0,,,2022-12-31,BDMN.JK,197730000000000.0,,,,150250000000000.0,,47480000000000.0,46840000000000.0,12550000000000.0,17410000000000,-50170000000.0,-217500000000.0
5770000000000,,1090000000000,,1100000000000,-245070000000,818130000000,9770000000.0,,,2023-03-31,BDMN.JK,203520000000000.0,,,,156340000000000.0,,47180000000000.0,46510000000000.0,17860000000000.0,18710000000000,-7500000000000.0,-7590000000000.0
5930000000000,,934150000000,,932470000000,-215070000000,689540000000,9770000000.0,,,2023-06-30,BDMN.JK,203930000000000.0,,,,155960000000000.0,,47970000000000.0,47330000000000.0,16430000000000.0,8150000000000,3860000000000.0,3719999999999.0
6090000000000,,1359999999999,,1380000000000,-289230000000,1050000000000,9770000000.0,,,2023-09-30,BDMN.JK,208280000000000.0,,,,159310000000000.0,,48970000000000.0,48290000000000.0,16450000000000.0,12260000000000,957300000000.0,802730000000.0
6730000000000,,1270000000000,,1270000000000,-286320000000,942960000000,9770000000.0,,,2023-12-31,BDMN.JK,221300000000000.0,,,,171350000000000.0,,49960000000000.0,49240000000000.0,18450000000000.0,16430000000000,-816750000000.0,-1120000000000.0
6560000000000,,1100000000000,,1100000000000,-237770000000,831250000000,9770000000.0,,,2024-03-31,BDMN.JK,226560000000000.0,,,,177060000000000.0,,49500000000000.0,48820000000000.0,21070000000000.0,8920000000000,-2120000000000.0,-2360000000000.0
6860000000000,,824930000000,,822010000000,-180970000000,623620000000,9770000000.0,,,2024-06-30,BDMN.JK,231920000000000.0,,,,181870000000000.0,,50050000000000.0,49340000000000.0,25210000000000.0,9130000000000,2930000000000.0,2700000000000.0
0,-666690000,-1340000000,0.0,-1160000000,93810000,-1060000000,1000000000.0,-675910000.0,-1340000000,2022-12-31,LCKM.JK,145560000000.0,9300000000.0,9300000000.0,8870000000.0,9890000000.0,9410000000.0,135669999999.0,135669999999.0,0.0,,-1780000000.0,-1780000000.0
12360000000,732330000,143200000,0.0,143200000,0,143200000,1000000000.0,809890000.0,143200000,2023-03-31,LCKM.JK,143840000000.0,18340000000.0,18340000000.0,8199999999.0,8029999999.0,7550000000.0,135810000000.0,135810000000.0,0.0,,9040000000.0,9040000000.0
1210000000,422330000,27240000,0.0,27240000,-37500000,-10250000,1000000000.0,693930000.0,27240000,2023-06-30,LCKM.JK,141890000000.0,8350000000.0,8350000000.0,8630000000.0,6090000000.0,5610000000.0,135800000000.0,135800000000.0,0.0,,-8900000000.0,-10000000000.0
1130000000,224750000,39230000,0.0,39230000,0,39230000,1000000000.0,705930000.0,39230000,2023-09-30,LCKM.JK,142030000000.0,7300000000.0,7300000000.0,7970000000.0,6190000000.0,5710000000.0,135840000000.0,135840000000.0,0.0,,-1040000000.0,-1040000000.0
0,0,-83870000,0.0,-107660000,6950000,-100710000,1000000000.0,,-83870000,2023-12-31,LCKM.JK,141370000000.0,7560000000.0,7560000000.0,7190000000.0,5280000000.0,5280000000.0,136090000000.0,136090000000.0,0.0,,256959999.0,256959999.0
300770000,-698540000,-1910000000,0.0,-1850000000,0,-1850000000,1000000000.0,-1410000000.0,-1910000000,2024-03-31,LCKM.JK,139240000000.0,6400000000.0,6400000000.0,6700000000.0,5000000000.0,5000000000.0,134240000000.0,134240000000.0,0.0,,-1150000000.0,-1160000000.0
1030000000,130389999,-987920000,0.0,-953180000,0,-953180000,1000000000.0,-467210000.0,-987920000,2024-06-30,LCKM.JK,137790000000.0,4410000000.0,4410000000.0,6200000000.0,4500000000.0,4500000000.0,133289999999.0,133289999999.0,0.0,,31570000000.0,31570000000.0
,,,,,,,,,,2022-09-30,PGJO.JK,,,,,,,,,,,,
,,,,,,,,,,2022-12-31,PGJO.JK,,,,,,,,,,,,
,,,,,,,,,,2023-03-31,PGJO.JK,,,,,,,,,,,,
,,,,,,,,,,2023-06-30,PGJO.JK,,,,,,,,,,,,
,,,,,,,,,,2023-09-30,PGJO.JK,,,,,,,,,,,,
,,,,,,,,,,2023-12-31,PGJO.JK,,,,,,,,,,,,
,,,,,,,,,,2024-03-31,PGJO.JK,,,,,,,,,,,,
25460000000,,355420000,0.0,782480000,-399950000,382530000,1400000000.0,,,2022-12-31,ASJT.JK,414900000000.0,,9790000000.0,,97060000000.0,,317840000000.0,317840000000.0,461470000.0,,3610000000.0,3030000000.0
34830000000,,599410000,,238130000,-52390000,185740000,900270000.0,,,2023-03-31,ASJT.JK,448900000000.0,,12680000000.0,,129669999999.0,,319230000000.0,319230000000.0,461470000.0,,13680000000.0,13550000000.0
31600000000,,-110370000,,-99300000,21850000,-77450000,900270000.0,,,2023-06-30,ASJT.JK,451440000000.0,,10580000000.0,,130259999999.0,,321180000000.0,321180000000.0,461470000.0,,-7270000000.0,-7500000000.0
27220000000,,-290450000,0.0,119710000,-26340000,93370000,1400000000.0,,,2023-09-30,ASJT.JK,430540000000.0,,10320000000.0,,111050000000.0,,319490000000.0,319490000000.0,461470000.0,,-4130000000.0,-4520000000.0
32640000000,,4970000000,0.0,4560000000,-741300000,3820000000,1400000000.0,,,2023-12-31,ASJT.JK,429120000000.0,,9960000000.0,,104740000000.0,,324370000000.0,324370000000.0,0.0,,5510000000.0,4310000000.0
38540000000,,264750000,0.0,1040000000,-228240000,809200000,1400000000.0,,,2024-03-31,ASJT.JK,484760000000.0,,11760000000.0,,160300000000.0,,324460000000.0,324460000000.0,0.0,,1050000000.0,-280600000.0
34350000000,,-1550000000,0.0,-789020000,173580000,-615430000,1400000000.0,,,2024-06-30,ASJT.JK,475460000000.0,,9130000000.0,,153020000000.0,,322440000000.0,322440000000.0,0.0,,12270000000.0,11890000000.0
417470000000,,26310000000,,18260000000,-4210000000,14050000000,,,,2022-12-31,BACA.JK,20630000000000.0,,,,17340000000000.0,,3290000000000.0,3290000000000.0,3070000000000.0,3719999999999,-332950000000.0,-329160000000.0
396450000000,,10450000000,,8130000000,-1790000000,6340000000,19950000000.0,,,2023-03-31,BACA.JK,21370000000000.0,,,,18070000000000.0,,3300000000000.0,3300000000000.0,2450000000000.0,3990000000000,-52910000000.0,-57490000000.0
449100000000,,19860000000,,18470000000,-4059999999,14410000000,19950000000.0,,,2023-06-30,BACA.JK,21390000000000.0,,,,18070000000000.0,,3310000000000.0,3310000000000.0,1170000000000.0,3900000000000,3200000000000.0,3180000000000.0
478530000000,,43520000000,,37850000000,-8330000000,29520000000,,,,2023-09-30,BACA.JK,20200000000000.0,,,,16840000000000.0,,3360000000000.0,3360000000000.0,1010000000000.0,3140000000000,-484430000000.0,-485100000000.0
487780000000,,74240000000,,66190000000,-14690000000,51490000000,,,,2023-12-31,BACA.JK,19260000000000.0,,,,15870000000000.0,,3390000000000.0,3390000000000.0,2940000000000.0,2170000000000,1830000000000.0,1839999999999.0
449470000000,,18600000000,,16170000000,-3560000000,12610000000,,,,2024-03-31,BACA.JK,19860000000000.0,,,,16440000000000.0,,3420000000000.0,3420000000000.0,1830000000000.0,2190000000000,-1130000000000.0,-1150000000000.0
486500000000,,34080000000,,32140000000,-7070000000,25070000000,,,,2024-06-30,BACA.JK,20380000000000.0,,,,16920000000000.0,,3450000000000.0,3450000000000.0,2340000000000.0,2250000000000,605490000000.0,573740000000.0
339650000000,34950000000,20800000000,-5480000000.0,17220000000,-3880000000,13000000000,1350000000.0,31600000000.0,20800000000,2022-12-31,TALF.JK,1800000000000.0,20310000000.0,18700000000.0,1180000000000.0,610880000000.0,365100000000.0,1190000000000.0,1150000000000.0,355010000000.0,,1780000000.0,-10310000000.0
332470000000,37780000000,20000000000,-5750000000.0,16920000000,-4680000000,11750000000,1350000000.0,30750000000.0,20000000000,2023-03-31,TALF.JK,1760000000000.0,47340000000.0,45730000000.0,1180000000000.0,559310000000.0,307920000000.0,1200000000000.0,1160000000000.0,334160000000.0,,49790000000.0,47960000000.0
288310000000,31290000000,9570000000,-6090000000.0,5190000000,-1690000000,3480000000,1350000000.0,20390000000.0,9570000000,2023-06-30,TALF.JK,1730000000000.0,38720000000.0,37110000000.0,1190000000000.0,536480000000.0,272790000000.0,1200000000000.0,1160000000000.0,319380000000.0,,30210000000.0,6710000000.0
330280000000,37800000000,17490000000,-5650000000.0,13390000000,-3780000000,9760000000,1350000000.0,28680000000.0,17490000000,2023-09-30,TALF.JK,1730000000000.0,50040000000.0,48430000000.0,1180000000000.0,523620000000.0,263149999999.0,1200000000000.0,1170000000000.0,293930000000.0,,49410000000.0,42110000000.0
311830000000,31470000000,13240000000,-2760000000.0,13190000000,-81780000,13100000000,1350000000.0,23060000000.0,13240000000,2023-12-31,TALF.JK,1730000000000.0,19260000000.0,16649999999.0,1200000000000.0,516520000000.0,263779999999.0,1220000000000.0,1180000000000.0,296290000000.0,,-12850000000.0,-34280000000.0
332830000000,33680000000,11730000000,-4570000000.0,10210000000,-2340000000,7360000000,1350000000.0,22510000000.0,11730000000,2024-03-31,TALF.JK,1770000000000.0,19250000000.0,16640000000.0,1220000000000.0,544440000000.0,274800000000.0,1230000000000.0,1190000000000.0,297160000000.0,,31110000000.0,-2340000000.0
304190000000,25430000000,3410000000,-5700000000.0,-218560000,67510000,-192830000,1350000000.0,14290000000.0,3410000000,2024-06-30,TALF.JK,1800000000000.0,31190000000.0,28580000000.0,1240000000000.0,588560000000.0,302980000000.0,1210000000000.0,1180000000000.0,327780000000.0,,22190000000.0,-19250000000.0
890260000000,,37370000000,-2969999999.0,68500000000,-31680000000,43830000000,3560000000.0,,,2022-09-30,TUGU.JK,14390000000000.0,,779290000000.0,,5330000000000.0,,9060000000000.0,8350000000000.0,189960000000.0,,593770000000.0,582760000000.0
920890000000,,99430000000,-3969999999.0,1170000000000,-244570000000,923390000000,3560000000.0,,,2023-03-31,TUGU.JK,16520000000000.0,,763960000000.0,,6430000000000.0,,10080000000000.0,9350000000000.0,186010000000.0,,1300000000000.0,1240000000000.0
976110000000,,129440000000,-3870000000.0,119610000000,-6650000000,110600000000,3560000000.0,,,2023-06-30,TUGU.JK,16969999999999.0,,410980000000.0,,6800000000000.0,,10160000000000.0,9440000000000.0,233220000000.0,,880440000000.0,788350000000.0
1040000000000,,175190000000,-4760000000.0,109880000000,-10350000000,90800000000,3560000000.0,,,2023-09-30,TUGU.JK,16850000000000.0,,489960000000.0,,6700000000000.0,,10160000000000.0,9430000000000.0,258500000000.0,,496310000000.0,416940000000.0
1050000000000,,45500000000,-8070000000.0,181970000000,-16500000000,197600000000,3560000000.0,,,2023-12-31,TUGU.JK,17870000000000.0,,684130000000.0,,7590000000000.0,,10280000000000.0,9580000000000.0,347860000000.0,,-66629999999.0,-203610000000.0
1230000000000,,231520000000,-5750000000.0,283540000000,-41880000000,198760000000,3560000000.0,,,2024-03-31,TUGU.JK,18160000000000.0,,851100000000.0,,7640000000000.0,,10510000000000.0,9780000000000.0,434450000000.0,,655680000000.0,515020000000.0
1330000000000,,213780000000,-6610000000.0,260160000000,-49570000000,240010000000,3560000000.0,,,2024-06-30,TUGU.JK,19490000000000.0,,896340000000.0,,9290000000000.0,,10200000000000.0,9500000000000.0,475270000000.0,,-76790000000.0,-174620000000.0
81350000000,27290000000,21960000000,-1560000000.0,20990000000,14340000,21000000000,878190000.0,29230000000.0,21960000000,2022-09-30,PTPW.JK,618010000000.0,79680000000.0,79680000000.0,244100000000.0,113970000000.0,103230000000.0,504040000000.0,504040000000.0,39070000000.0,,24790000000.0,9940000000.0
56310000000,16649999999,10970000000,-1700000000.0,10080000000,3540000,10080000000,878190000.0,18360000000.0,10970000000,2022-12-31,PTPW.JK,584470000000.0,79550000000.0,79550000000.0,244550000000.0,70280000000.0,58130000000.0,514179999999.0,514140000000.0,21790000000.0,,29210000000.0,27010000000.0
100410000000,23710000000,17630000000,-2190000000.0,15870000000,0,15870000000,878190000.0,25260000000.0,17630000000,2023-03-31,PTPW.JK,620150000000.0,88610000000.0,88610000000.0,256420000000.0,90100000000.0,79090000000.0,530049999999.0,530010000000.0,21800000000.0,,28010000000.0,10700000000.0
92360000000,34860000000,27770000000,-1300000000.0,26630000000,-503800,26650000000,878190000.0,36550000000.0,27770000000,2023-06-30,PTPW.JK,649070000000.0,93370000000.0,93370000000.0,271940000000.0,109390000000.0,91930000000.0,539679999999.0,539659999999.0,31960000000.0,,8860000000.0,-10670000000.0
75280000000,21340000000,18390000000,-2140000000.0,16780000000,0,16790000000,878190000.0,27650000000.0,18390000000,2023-09-30,PTPW.JK,643570000000.0,68900000000.0,68900000000.0,269829999999.0,87110000000.0,67930000000.0,556460000000.0,556450000000.0,31720000000.0,,1020000000.0,-13040000000.0
127460000000,49810000000,43190000000,-1630000000.0,43580000000,-32909999,43520000000,878190000.0,52800000000.0,43190000000,2023-12-31,PTPW.JK,700200000000.0,61940000000.0,61940000000.0,280210000000.0,99400000000.0,82700000000.0,600800000000.0,600760000000.0,29640000000.0,,20230000000.0,12890000000.0
85760000000,18540000000,13100000000,-1900000000.0,9720000000,-124060000,9570000000,878190000.0,23490000000.0,13100000000,2024-03-31,PTPW.JK,753380000000.0,89460000000.0,89460000000.0,300050000000.0,142990000000.0,118120000000.0,610390000000.0,610330000000.0,57610000000.0,,28100000000.0,8510000000.0
121130000000,28280000000,7570000000,-17950000000.0,-11510000000,-1490000000,-12980000000,4030000000.0,47400000000.0,7570000000,2022-09-30,LEAD.JK,2020000000000.0,206770000000.0,206770000000.0,1630000000000.0,1540000000000.0,112600000000.0,476200000000.0,475530000000.0,1300000000000.0,,48410000000.0,41170000000.0
128090000000,11260000000,-2350000000,-20810000000.0,-30730000000,-1430000000,-32200000000,4030000000.0,43930000000.0,-2350000000,2022-12-31,LEAD.JK,2080000000000.0,157300000000.0,157300000000.0,1690000000000.0,1630000000000.0,132660000000.0,453810000000.0,453150000000.0,1370000000000.0,,-17240000000.0,-23390000000.0
120640000000,15450000000,-2740000000,-25990000000.0,-19780000000,-1270000000,-21070000000,4030000000.0,40750000000.0,-2740000000,2023-03-31,LEAD.JK,2000000000000.0,237410000000.0,237410000000.0,1600000000000.0,1580000000000.0,140480000000.0,416370000000.0,415700000000.0,1300000000000.0,,127970000000.0,111800000000.0
112960000000,15430000000,-319280000,-26350000000.0,-22890000000,-1240000000,-24120000000,4030000000.0,43510000000.0,-319280000,2023-06-30,LEAD.JK,1980000000000.0,251900000000.0,251900000000.0,1569999999999.0,1580000000000.0,1550000000000.0,391990000000.0,391320000000.0,1280000000000.0,,53680000000.0,35640000000.0
